Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Michael Keane,DF,27,33.2,1943,1890,50,40,0,4,1,0,0,0,0,0,1691,3,13,35,"2,991",33,32,2,2,1.6,42,43,-0.03,42.3,42.9,3,1,4,3,0,0,4,0,1.5,1.5,1.1,14,78,3,16,6,12.7,0,1.5,354,1233,1003,57,34,2287,7,4,3,1333,6968,4025,5,0,7,5,1571,1691,1943,33042,12033,520,576,952,1020,183,289,0.7,7,94,5,0,0,15,8,0,51,15,0,0,0,125,109,48,26,25,0,0,1,0,0,2,2,0,0,0,0,0,20,8,0,14,31,17,46,33,13,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Richarlison,FW,23,31.8,791,775,13,2,6,1,37,2,0,0,0,0,526,3,53,34,"2,861",33,21,1,0,1.65,40,38,0.55,39.9,40.6,7,3,10,6,1,1,4,1,9.7,8.8,3.3,113,58,195,80,31,15.1,1,-2.7,54,187,457,562,145,1178,102,61,41,752,5540,2840,72,40,70,56,846,526,791,7213,1435,311,390,158,231,23,45,2.3,25,26,15,1,0,33,73,25,14,32,1,0,0,164,39,73,89,55,0,10,6,18,0,8,4,0,2,1,1,0,21,22,7,16,51,35,28,3,25,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Dominic Calvert-Lewin,FW,23,31.9,691,681,5,0,1,2,9,2,1,0,0,0,469,5,22,33,"2,871",32,26,1,0,1.64,41,39,0.55,40.7,41.8,16,0,16,16,0,0,3,0,16.3,16.3,2,36,46,160,83,46,12.2,0,-0.3,44,92,452,508,144,1044,49,22,27,530,2945,953,23,16,102,29,829,469,691,6095,1186,287,388,112,167,21,28,2.1,18,36,12,1,0,37,41,18,6,8,2,0,0,61,153,132,55,34,0,3,10,7,1,7,1,0,0,4,2,0,1,8,8,6,12,6,22,6,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Jordan Pickford,GK,26,30.5,1154,850,299,101,0,12,0,0,0,0,0,0,766,5,1,31,"2,742",31,30,0,2,1.61,38,39,-0.03,35.7,38.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1011,1220,22,0,0,1240,0,0,0,670,4101,2439,0,0,0,0,618,766,1154,23261,18485,201,203,248,250,307,686,0.1,1,28,1,0,0,1,4,0,3,0,0,1,0,27,9,0,6,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,16,4,39,128,90,15,5,11,10,3,2,0,1,1,5,37.9,0.28,-0.1,230,590,951,151,37.8,198,52.4,468,20,31,13.3,25
Lucas Digne,DF,27,29.8,1736,1373,355,64,0,8,215,247,44,23,17,1,1231,8,52,30,"2,681",30,29,0,0,1.53,39,42,-0.34,36.4,37.8,0,7,7,0,0,0,2,1,0.5,0.5,5.2,59,98,197,13,0,23.7,3,-0.5,100,546,836,657,35,2026,28,18,10,905,4384,2316,33,3,33,20,1088,1231,1736,19677,7569,652,744,447,616,92,232,4.3,44,63,34,26,0,33,22,4,31,38,0,0,0,141,92,42,76,52,18,0,5,1,0,12,7,3,0,2,0,0,40,16,7,29,54,25,42,4,38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Ben Godfrey,DF,22,29.8,1329,1211,117,10,1,4,6,103,0,0,0,0,1109,1,25,31,"2,685",29,29,2,2,1.52,31,35,-0.5,31.8,39.4,0,2,2,0,0,0,4,0,1,1,0.8,46,63,10,14,2,16.1,0,-1,208,847,740,124,16,1692,12,9,3,826,5110,2999,27,2,27,6,964,1109,1329,19284,5595,476,538,529,582,86,151,0.4,4,63,7,2,0,15,17,4,33,33,0,1,1,136,57,32,12,7,0,2,2,1,0,2,1,0,0,1,0,0,37,15,3,27,41,14,56,37,19,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Abdoulaye Doucouré,MF,27,27.1,1354,1339,11,10,3,4,9,0,1,0,0,0,1141,4,28,29,"2,443",29,20,0,1,1.69,35,36,-0.04,33.3,36.4,2,3,5,2,0,0,6,0,2.3,2.3,2,34,104,70,18,5,17.4,0,-0.3,61,423,881,316,33,1598,33,21,12,857,4317,1973,41,3,35,26,1040,1141,1354,17517,3953,583,666,441,490,65,83,2.3,21,65,23,1,0,23,12,0,39,32,0,0,0,186,38,19,50,42,1,2,2,0,3,7,7,0,0,0,0,0,25,19,8,14,43,29,24,7,17,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Mason Holgate,DF,23,25.4,1256,1098,155,29,1,15,26,124,0,0,0,0,961,3,14,28,"2,287",26,22,2,3,1.5,26,32,-0.63,26.6,33.5,1,0,1,1,0,0,9,0,1,1,0.7,21,57,36,5,3,11.8,0,0,164,709,663,155,8,1517,11,8,3,756,3816,2160,9,0,14,6,871,961,1256,19466,6920,321,360,494,599,137,257,0.9,8,55,12,4,0,29,29,1,35,36,0,0,0,139,39,20,22,15,3,0,0,3,1,0,0,0,0,0,0,0,31,18,7,20,50,30,37,13,24,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Gylfi Sigurðsson,MF,30,25,963,827,130,34,2,1,100,4,60,40,16,2,758,6,19,36,"2,253",24,12,12,2,1.64,29,29,0.08,25.8,31.2,6,5,11,3,3,4,2,0,6.5,3.4,3.8,24,81,78,45,13,22.8,7,-0.5,37,218,578,428,47,1213,26,14,12,575,2594,900,26,4,45,28,747,758,963,12289,3249,378,429,268,307,69,141,3.5,44,55,22,5,0,22,18,0,34,20,0,0,0,119,5,11,75,42,23,2,6,2,0,7,4,2,0,1,0,0,9,14,7,13,44,31,31,2,29,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Allan,MF,29,22.8,1068,1029,35,22,1,4,4,5,0,0,0,0,908,4,18,24,"2,051",23,21,1,2,1.54,27,30,-0.26,29.5,30.1,0,0,0,0,0,0,6,0,0.3,0.3,0.8,30,92,8,7,2,22.4,0,-0.3,68,382,816,136,3,1310,49,31,18,721,4220,2314,31,2,21,18,831,908,1068,14950,4370,430,468,354,405,82,116,0.8,17,88,16,1,0,37,30,0,19,45,0,0,0,187,4,11,39,33,1,4,1,0,0,2,2,0,0,0,0,0,39,37,4,28,95,67,31,12,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
