Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Wilfried Zaha,FW,26,36.4,1188,1156,29,3,1,1,68,23,0,0,0,0,928,3,37,38,"3,280",37,36,1,0,1.13,31,46,2.16,34.9,53.8,4,3,7,4,0,0,5,0,5.2,5.2,4,210,146,354,61,17,16.2,0,-1.2,8,172,701,927,198,1749,267,163,104,1346,10538,5678,116,102,130,148,1406,928,1188,13537,3574,547,648,277,335,63,87,4.7,36,62,70,12,0,48,120,16,18,19,1,0,0,181,10,25,128,78,0,26,6,18,0,9,5,0,1,1,2,0,18,12,13,12,49,37,22,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Jordan Ayew,FW,27,35,853,816,34,4,2,2,25,11,1,0,0,0,673,3,24,37,"3,148",37,23,0,1,1.16,28,45,0.18,32.5,51.1,9,2,11,9,0,0,6,0,7.5,7.5,2.5,77,60,184,58,24,14.8,0,1.5,30,154,596,584,123,1300,117,73,44,801,5611,2289,54,25,113,95,950,673,853,8490,1767,425,488,150,190,36,52,2,30,38,21,0,0,59,105,9,15,30,0,0,0,147,77,169,81,48,0,13,4,13,3,8,3,0,2,2,1,0,10,22,16,17,49,32,29,4,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
James McArthur,MF,31,34.3,1513,1427,83,5,4,10,44,38,1,0,0,0,1166,3,49,37,"3,090",37,22,0,0,1.16,30,38,2.77,31.7,49.9,0,3,3,0,0,0,6,0,2,2,2.4,54,174,123,28,6,18.5,0,-2,102,480,1014,505,86,1980,44,29,15,979,5402,2436,42,16,56,39,1186,1166,1513,18242,5976,624,706,415,511,84,157,2.4,34,124,23,5,0,57,35,4,60,51,1,0,0,185,43,72,70,58,0,5,3,4,0,8,5,0,0,1,2,0,43,34,11,37,106,69,69,19,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Vicente Guaita,GK,32,35,1065,703,354,80,0,2,0,0,0,0,0,0,610,8,0,35,"3,150",35,35,0,0,1.2,29,42,1.63,33.3,49.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,994,1139,3,0,0,1141,0,0,538,2739,0,0,0,0,432,0,,610,1065,19861,16021,108,109,243,253,256,692,0,0,17,0,0,0,0,4,0,0,1,0,0,1,16,16,2,4,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,18,3,42,149,109,11,9,15,10,1,0,0,1,0,3,47.4,0.33,7.4,202,625,783,173,38.8,274,56.8,591,23,24,12.3,4
Cheikhou Kouyaté,MF,29,28.1,876,861,12,6,1,1,17,5,0,0,0,0,636,3,17,35,"2,528",29,14,6,3,1.2,24,36,0.28,27.8,41.9,1,1,2,1,0,0,4,0,2.7,2.7,0.9,12,64,55,24,4,12,0,-1.7,85,396,593,252,53,1229,31,17,14,533,2590,1120,19,1,44,25,677,636,876,9359,2974,352,429,213,291,37,70,1.1,10,41,7,1,0,33,28,2,43,32,0,0,0,139,89,69,28,23,0,1,2,2,0,2,2,0,0,0,0,0,43,20,4,26,48,22,35,11,24,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Luka Milivojević,MF,28,27.9,1585,1325,258,147,3,12,144,6,99,55,25,11,1213,2,21,31,"2,513",28,24,3,1,1.03,22,38,-0.28,24.1,41.7,3,1,4,1,2,2,12,0,2.7,1.2,2.1,7,127,11,29,7,28.4,11,0.3,92,494,1022,345,9,1842,11,7,4,829,3821,1748,15,2,24,13,1000,1213,1585,23111,8399,481,554,520,601,179,361,2.8,29,124,9,0,0,50,27,1,42,32,0,1,0,179,33,28,59,27,27,0,2,0,3,4,3,1,0,0,0,0,32,25,4,35,84,49,30,7,23,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Joel Ward,DF,29,26.5,1270,990,275,5,0,3,36,270,0,0,0,0,912,5,45,29,"2,382",27,24,2,0,1,20,36,-0.34,26.4,37.4,0,0,0,0,0,0,4,0,0.3,0.3,0.3,22,115,54,5,1,15.1,0,-0.3,117,542,707,318,10,1564,15,8,7,591,2801,1511,20,0,20,12,752,912,1270,13773,6373,511,585,301,422,66,163,0.6,5,73,13,4,0,24,29,0,48,42,0,0,0,116,51,28,10,9,1,0,0,0,0,0,0,0,0,0,0,0,48,16,5,39,56,17,13,6,7,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Gary Cahill,DF,33,24.1,1009,967,42,37,0,9,0,5,0,0,0,0,857,0,6,25,"2,167",25,24,0,2,1.16,20,35,-0.34,22.9,37.8,0,1,1,0,0,0,1,0,1.6,1.6,0.2,5,48,2,21,5,12.3,0,-1.6,190,748,453,63,45,1257,5,4,1,627,3147,1421,7,1,13,4,744,857,1009,17067,6010,288,323,461,506,104,161,0.3,3,40,2,0,0,14,12,0,18,8,0,0,0,98,84,50,12,8,0,1,3,0,0,1,1,0,0,0,0,0,11,4,0,7,15,8,34,25,9,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
James Tomkins,DF,30,17.6,676,647,27,25,1,6,1,2,0,0,0,0,535,2,2,18,"1,582",18,16,0,3,0.89,15,23,0.08,13.8,27.3,1,1,2,1,0,0,5,0,1.1,1.1,0.1,1,14,4,9,2,8.9,0,-0.1,130,563,297,32,21,883,2,1,1,354,1670,960,2,0,5,1,464,535,676,11121,3879,151,177,301,341,78,145,0.1,2,23,1,0,0,14,10,1,21,17,0,0,0,82,60,32,6,6,0,0,0,0,0,1,1,0,0,0,0,0,21,8,0,18,25,7,17,15,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Kelly,DF,29,17.2,710,576,132,14,0,2,20,118,0,0,0,0,500,2,13,19,"1,549",17,14,2,11,1.47,18,16,1.13,15.5,26.6,0,1,1,0,0,0,0,0,0.1,0.1,0.8,6,35,14,2,0,0,0,-0.1,97,400,399,88,6,885,10,5,5,332,1400,728,9,2,10,3,442,500,710,8740,3988,228,283,216,289,48,109,0.6,6,31,8,6,0,8,0,0,16,18,0,0,0,71,33,25,10,9,1,0,0,0,0,1,1,0,0,0,0,0,19,4,0,14,31,17,18,10,8,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
James McCarthy,MF,28,18.7,826,761,62,34,0,11,35,5,22,2,0,20,625,3,20,33,"1,680",16,11,17,5,1.09,15,29,-0.49,18.3,26.4,0,0,0,0,0,0,9,0,0.5,0.5,1.3,8,55,23,12,3,22.2,0,-0.5,29,250,598,201,11,1040,10,7,3,417,1832,679,6,0,18,11,543,625,826,11075,3069,281,324,228,274,85,159,1.1,17,60,8,0,0,31,18,0,24,47,0,0,0,133,15,19,31,16,12,0,2,0,1,1,0,1,0,0,0,0,36,36,10,40,76,36,24,5,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Andros Townsend,FW,28,14.4,473,435,36,9,1,3,67,11,9,6,0,1,328,2,20,24,"1,294",14,8,10,5,1.04,8,23,-0.87,11.6,22.3,1,1,2,1,0,0,0,0,0.4,0.4,1.9,56,44,77,12,5,26.1,1,0.6,16,110,264,288,17,642,53,38,15,405,3221,1405,46,9,32,35,407,328,473,4834,1596,193,217,99,137,19,70,2,13,23,24,12,0,9,26,1,15,21,0,0,0,97,4,11,32,24,1,3,3,1,0,2,2,0,0,0,0,0,12,17,5,15,37,22,18,0,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Scott Dann,DF,32,14.1,586,556,29,28,0,2,2,1,0,0,0,0,475,1,8,16,"1,266",14,13,2,15,1.13,10,14,0.34,14.8,19.8,0,1,1,0,0,0,0,0,0.8,0.8,0.4,1,28,2,8,2,9.3,0,-0.8,108,408,271,28,22,704,6,5,1,332,1342,892,4,2,5,1,388,475,586,8598,3924,184,211,224,251,50,90,0.7,5,19,0,0,0,5,0,0,14,4,0,0,0,73,39,31,10,9,0,0,1,0,0,1,1,0,0,0,0,0,7,1,0,8,14,6,9,7,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Christian Benteke,FW,28,14,342,330,12,0,2,2,5,0,0,0,0,0,184,0,4,24,"1,261",13,6,11,3,1.21,11,18,0,14.8,23.7,2,1,3,2,0,0,4,1,5.1,5.1,2.6,22,28,79,41,19,13.2,0,-3.1,38,53,224,262,81,530,23,19,4,232,1312,584,8,10,47,23,399,184,342,2448,634,113,191,50,97,7,11,1.1,19,15,12,0,0,25,20,12,4,5,0,0,0,24,143,110,42,30,0,3,4,3,2,6,6,0,0,0,0,0,1,6,2,0,10,10,11,4,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
Jeffrey Schlupp,FW,26,11.5,344,320,21,3,1,3,9,18,0,0,0,0,251,3,9,17,"1,036",11,5,6,2,1.24,11,16,0.09,10.1,16.2,3,1,4,3,0,0,2,0,1.7,1.7,0.8,23,42,53,18,9,18.7,0,1.3,14,104,230,159,30,486,24,13,11,245,1519,636,17,12,25,16,314,251,344,3793,1131,140,163,90,120,11,34,0.4,7,37,3,0,0,17,12,1,13,9,0,0,0,42,20,24,20,13,1,1,2,3,0,2,2,0,0,0,0,0,10,7,1,6,16,10,11,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Mamadou Sakho,DF,29,10.3,539,523,15,15,0,3,0,0,0,0,0,0,472,1,5,14,931,11,8,3,2,1.07,7,21,-1.17,9.4,17.9,0,0,0,0,0,0,1,1,0,0,0.1,1,26,2,0,0,0,0,0,92,368,271,9,3,641,5,4,1,357,1518,730,2,0,6,5,400,472,539,8874,3833,176,192,241,268,47,63,0.1,1,28,1,0,0,3,2,0,20,5,0,0,0,67,17,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,5,3,12,5,7,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Jaïro Riedewald,DF,22,8.5,399,325,73,10,1,1,6,63,0,0,0,0,293,1,4,17,769,7,4,10,11,1.12,7,9,0.34,7.6,13.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,8,31,20,3,0,0,0,-0.1,29,135,251,95,5,478,11,8,3,188,847,400,7,0,11,7,248,293,399,4299,1970,176,216,85,116,17,42,0.4,2,36,5,1,0,3,2,0,17,10,0,0,0,47,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,7,11,4,7,2,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Max Meyer,MF,23,7.3,211,210,0,0,0,0,9,0,0,0,0,0,158,1,9,17,655,6,1,11,16,0.65,5,11,-0.4,6.7,11.8,0,0,0,0,0,0,1,0,0.5,0.5,0.2,9,16,32,9,2,17.8,0,-0.5,2,59,134,101,16,289,13,6,7,179,1074,359,8,1,11,15,211,158,211,1952,489,103,119,38,43,3,14,0.2,4,13,5,1,0,6,16,2,7,11,0,0,0,27,2,9,12,10,0,0,1,1,0,1,1,0,0,0,0,0,10,9,0,8,18,10,6,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Wayne Hennessey,GK,32,3,105,50,54,15,0,0,0,0,0,0,0,0,50,1,0,3,270,3,3,0,34,0.33,2,8,-1.63,2.6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,117,1,0,0,118,0,0,41,176,0,0,0,0,36,0,,50,105,2360,2214,3,3,11,12,36,88,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,23,15,0,1,2,0,0,0,0,0,1,2,8.3,0.36,0.3,35,85,65,7,48.9,39,61.3,60,0,3,13.2,2.4
Cenk Tosun,FW,28,2,44,42,0,0,0,0,2,0,0,0,0,0,28,2,0,5,177,2,0,3,0,1.6,1,2,-0.01,2,3.8,1,0,1,1,0,0,0,0,0.5,0.5,0.6,5,7,11,4,2,12.4,0,0.5,2,10,30,27,7,66,6,6,0,41,257,100,1,3,3,5,54,28,44,395,135,15,21,8,13,3,4,0.2,1,2,3,0,0,4,4,1,0,2,0,0,0,6,6,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Connor Wickham,FW,26,1.1,47,45,2,0,0,2,0,1,0,0,0,0,28,0,0,6,96,0,0,6,7,1,3,2,1.48,2.1,1.7,1,1,2,1,0,0,0,0,1.4,1.4,0.6,3,6,10,3,2,11.2,0,-0.4,0,5,29,31,7,65,4,2,2,26,116,40,1,2,4,2,47,28,47,398,75,18,27,7,14,2,3,0,3,3,1,0,0,4,0,1,1,1,0,0,0,1,10,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
