Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Vicente Guaita,GK,33,37,1081,654,423,108,0,0,0,0,0,0,0,0,610,4,0,37,"3,330",37,37,0,1,1.11,38,64,-1.7,32.2,56.9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,986,1150,2,0,0,1152,0,0,0,548,3364,2288,0,0,0,0,388,610,1081,20832,16995,97,98,208,215,300,759,0,0,12,0,0,0,0,6,0,1,1,0,0,0,26,9,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,11,1,64,169,104,11,8,18,8,4,3,1,0,1,9,50.2,0.28,-13.8,223,651,762,156,38.5,315,56,604,19,24,13.3,2
Cheikhou Kouyaté,DF,30,34.7,1287,1221,64,61,0,2,3,3,0,0,0,0,992,2,18,36,"3,121",35,33,1,1,1.22,39,56,1.92,32.8,53.4,1,0,1,1,0,0,4,0,0.7,0.7,1,6,32,11,7,2,11.2,0,0.3,215,938,633,64,24,1625,12,10,2,787,3288,1485,2,0,17,8,860,992,1287,17952,6675,400,457,462,547,106,221,0.3,8,39,3,1,0,36,15,0,32,37,0,0,0,177,82,54,15,13,0,0,1,1,0,2,2,0,0,0,0,0,44,12,2,25,43,18,42,26,16,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Wilfried Zaha,FW,27,29,784,768,12,2,2,2,41,5,1,0,0,0,586,4,34,30,"2,612",29,27,1,0,1.3,37,52,0.6,29,45.1,11,2,13,9,2,2,6,0,8.1,6.5,3.1,103,72,259,58,18,16.9,0,2.9,2,83,471,633,146,1165,117,55,62,851,5803,2845,66,62,108,77,954,586,784,7821,1763,359,434,157,198,28,51,3.9,30,35,33,2,0,32,88,22,9,18,1,0,0,102,9,26,96,52,0,21,4,18,1,10,6,0,2,0,2,0,8,15,3,11,30,19,21,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Eberechi Eze,MF,22,28.4,1188,1046,134,36,1,4,86,6,63,26,13,9,945,8,25,34,"2,559",29,19,5,2,1.24,30,51,-0.32,25.3,43.8,4,6,10,4,0,0,3,0,2.2,2.2,3.9,79,127,126,37,13,21.7,4,1.8,22,215,708,591,42,1473,118,64,54,967,6917,3318,70,18,57,37,1042,945,1188,13623,3996,538,596,286,351,62,131,2.8,43,70,32,3,0,18,72,1,24,14,0,0,0,178,12,29,95,60,15,11,2,6,1,12,5,2,3,1,1,0,11,13,3,16,35,19,19,3,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Luka Milivojević,MF,29,26.2,1341,1237,99,66,2,10,38,4,23,10,9,2,1091,5,16,31,"2,359",27,18,4,1,1.23,25,47,-0.58,22.5,42.6,1,1,2,0,1,2,8,1,2.4,0.8,1.7,12,120,11,17,5,28.4,7,-1.4,87,443,961,204,9,1587,14,8,6,798,3981,1678,13,2,13,19,947,1091,1341,19143,6716,485,553,453,521,115,187,1.6,21,117,10,1,0,38,33,0,35,34,0,0,0,157,33,19,49,31,14,1,2,1,0,3,3,0,0,0,0,0,25,31,9,42,77,35,29,6,23,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Andros Townsend,MF,29,25.1,871,761,103,36,2,3,155,6,56,29,5,12,578,7,36,34,"2,258",25,16,9,4,1.18,25,37,0.53,21.8,36,1,5,6,1,0,0,0,0,2.3,2.3,4,72,75,112,36,11,22.6,4,-1.3,29,259,502,493,33,1213,73,44,29,679,4920,2351,55,9,47,56,706,578,871,9075,3523,327,374,141,222,71,170,3.9,40,42,41,22,0,28,54,2,41,41,0,0,0,177,2,19,76,42,19,6,1,5,3,9,7,2,0,0,0,0,45,20,13,30,79,49,48,2,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Joel Ward,DF,30,25.1,1104,837,264,9,0,3,27,255,0,0,0,0,793,3,35,26,"2,256",25,25,1,7,1.15,25,43,-0.18,20.9,40.7,0,1,1,0,0,0,5,0,0.1,0.1,0.6,20,83,35,2,1,26.2,0,-0.1,114,542,589,256,10,1379,16,12,4,484,2236,1154,23,3,24,8,560,793,1104,11724,5878,463,541,249,348,54,140,0.5,7,66,9,2,0,32,12,1,41,25,0,1,0,134,48,42,19,18,1,0,0,0,0,1,1,0,0,0,0,0,29,14,0,24,42,18,27,8,19,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Jordan Ayew,FW,28,23.3,667,656,10,3,1,3,31,2,0,0,0,0,519,1,30,33,"2,096",23,12,10,3,1.09,21,42,-0.63,16.5,36.8,1,3,4,1,0,0,4,0,2.2,2.2,0.7,58,35,109,26,11,17.6,0,-1.2,17,137,476,381,57,973,89,52,37,585,3988,1762,32,14,82,60,711,519,667,6434,1218,323,368,136,177,13,25,1.4,13,23,12,2,0,45,63,5,16,26,0,0,0,108,29,94,39,26,0,2,5,6,0,7,5,0,0,1,1,0,8,16,14,16,44,28,28,2,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Christian Benteke,FW,29,20.2,583,567,12,1,0,1,3,1,0,0,0,0,339,4,9,30,"1,816",21,11,9,4,1.07,23,34,0.24,20.4,31.5,10,1,11,10,0,0,3,1,8.3,8.3,0.9,14,36,124,71,33,12.5,0,1.7,53,82,411,350,118,837,27,16,11,351,1499,464,10,9,59,27,661,339,583,4059,800,229,359,63,124,14,19,1,15,27,11,1,1,35,20,14,4,7,0,0,0,45,204,154,40,31,0,4,2,1,2,4,2,0,1,0,0,1,1,7,7,2,9,7,17,6,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Gary Cahill,DF,34,20,748,720,27,26,0,3,0,1,0,0,0,0,615,1,3,20,"1,800",20,20,0,7,1.15,23,39,-0.3,16.4,33.6,1,1,2,1,0,0,3,0,0.7,0.7,0.6,3,46,0,11,3,12.5,0,0.3,145,564,334,41,27,938,1,1,0,449,2207,997,0,0,7,1,529,615,748,11797,4658,230,272,310,340,64,116,1,8,35,2,0,0,12,3,3,13,9,0,0,0,64,69,36,15,14,0,0,1,0,0,2,2,0,0,0,0,0,10,3,0,7,11,4,27,22,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
