Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Tomáš Souček,MF,25,38,1623,1594,26,22,0,13,9,4,0,0,0,0,1218,3,18,38,"3,419",38,37,0,0,1.71,62,47,0.39,55.4,48.7,10,1,11,10,0,0,7,1,8.4,8.4,2,27,165,47,64,23,12.3,0,1.6,157,577,1134,388,102,2083,29,16,13,886,4201,1719,34,4,42,21,1166,1218,1623,20258,5713,586,774,450,583,121,151,2.4,18,127,7,1,0,69,43,2,62,41,0,1,1,246,227,160,58,44,1,1,6,5,1,8,7,0,0,1,0,0,37,36,5,28,77,49,43,18,25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Aaron Cresswell,DF,30,35.2,2141,1671,447,101,2,20,207,259,87,27,56,0,1586,23,44,36,"3,170",36,34,0,0,1.81,60,41,1.98,52.2,42.5,0,8,8,0,0,0,3,0,1,1,6.5,35,162,96,19,4,25.4,11,-1,169,758,1071,555,14,2366,10,4,6,1148,5201,2524,31,0,13,9,1349,1586,2141,28632,13845,754,847,606,755,198,429,5,58,174,26,18,0,13,18,0,32,13,0,0,0,195,35,29,103,51,44,1,5,2,0,14,6,5,0,2,1,0,15,15,2,18,32,14,29,14,15,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Łukasz Fabiański,GK,35,35,1015,633,377,105,0,1,0,0,0,0,0,0,622,5,0,35,"3,150",35,35,0,0,1.69,57,44,-0.3,49.2,46.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,934,1075,2,0,0,1077,0,0,0,560,3883,2240,0,0,1,0,356,622,1015,21886,17885,77,77,214,217,328,713,0,0,14,0,0,0,1,2,0,1,0,0,1,0,28,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,12,3,44,138,97,17,8,10,10,5,3,1,1,0,4,40.8,0.27,0.8,238,609,738,154,40.4,272,51.9,516,26,15,10.8,1.5
Vladimír Coufal,DF,27,33.9,1746,1384,356,27,0,1,132,329,0,0,0,0,1196,6,73,34,"3,054",34,33,0,1,1.79,57,43,0.17,48.8,44.7,0,7,7,0,0,0,3,0,1.3,1.3,5.5,70,128,159,15,5,16.5,0,-1.3,162,629,897,588,42,2096,24,15,9,897,4638,2079,38,9,36,16,1057,1196,1746,18589,9100,654,749,414,619,93,236,3.9,45,90,37,23,0,29,34,0,41,36,0,0,0,169,50,42,83,62,13,1,2,3,2,10,10,0,0,0,0,0,50,15,8,52,89,37,41,7,34,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Declan Rice,MF,21,32,1561,1539,18,16,1,24,30,1,0,0,0,0,1352,4,26,32,"2,879",32,31,0,0,1.75,52,37,0.47,47.4,37.3,2,1,3,1,1,2,2,0,3.2,1.6,1.8,74,169,37,25,7,20.8,3,-1.2,82,465,1110,305,41,1848,34,29,5,1066,7330,3950,58,8,34,19,1209,1352,1561,23571,6640,613,674,565,620,138,191,1.5,22,125,18,6,0,21,13,2,59,35,0,1,0,233,43,30,59,50,1,3,3,1,1,6,5,0,0,1,0,0,33,25,1,21,51,30,39,11,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Pablo Fornals,FW,24,28.6,1118,1083,28,5,1,5,45,7,2,0,1,0,853,7,38,33,"2,572",31,16,2,3,1.79,43,33,-0.18,42.5,35.5,5,4,9,5,0,0,3,0,6,6,2.3,59,134,142,50,15,16.3,0,-1,22,229,690,511,66,1407,60,29,31,821,4358,2061,41,11,37,21,963,853,1118,12592,3756,481,556,282,362,45,86,1.8,31,84,30,6,0,26,17,7,36,26,0,0,0,163,23,38,81,68,3,2,7,1,0,11,7,1,0,3,0,0,14,24,6,11,73,62,43,1,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jarrod Bowen,FW,23,28.5,752,666,80,5,5,9,122,4,59,54,0,1,493,6,36,38,"2,562",30,6,8,0,1.71,43,33,-0.17,39.7,35.1,8,5,13,8,0,0,0,0,7.1,7.1,5,83,44,165,55,16,16.4,0,0.9,12,142,391,528,103,1038,67,36,31,611,5080,1881,44,40,63,50,692,493,752,8489,1874,237,301,162,226,63,128,4.1,29,22,21,6,0,15,54,15,22,15,0,0,0,134,23,51,79,42,12,6,10,8,1,12,7,3,0,2,0,0,12,7,7,10,29,19,19,1,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Angelo Ogbonna,DF,32,27.7,1022,1009,13,12,0,2,3,1,0,0,0,0,830,0,6,28,"2,492",28,27,0,1,1.64,42,34,-0.39,40.1,34.6,3,0,3,3,0,0,5,0,1.7,1.7,0.8,7,36,3,13,4,7.3,0,1.3,184,674,552,53,33,1272,4,3,1,691,4189,1833,4,1,4,5,723,830,1022,16253,5523,240,271,495,560,87,163,0.6,4,27,0,0,0,28,9,1,30,13,0,0,0,125,63,46,12,9,1,0,1,0,1,1,1,0,0,0,0,0,20,5,1,9,17,8,25,11,14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Michail Antonio,FW,30,21.9,494,481,11,1,0,3,31,8,0,0,0,0,316,2,20,26,"1,974",24,12,2,0,1.85,37,25,0.36,38.5,23.2,10,5,15,10,0,0,3,0,12.9,12.9,3,59,36,177,63,22,13.4,0,-2.9,11,34,299,460,120,783,87,43,44,473,2817,1365,31,25,78,49,638,316,494,4273,796,192,266,78,122,18,30,1.8,27,24,13,2,0,29,40,15,7,4,1,0,0,51,71,88,76,41,1,10,8,16,0,11,5,1,0,2,3,0,1,5,1,1,7,6,20,3,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Craig Dawson,DF,30,21.4,767,741,25,22,0,8,0,2,0,0,0,0,611,1,6,22,"1,925",22,21,0,4,1.95,37,23,0.59,34.2,24.1,3,0,3,3,0,0,5,1,1.9,1.9,0.1,2,39,1,16,5,10.1,0,1.1,164,540,396,32,21,961,0,0,0,522,2266,1078,3,0,5,0,537,611,767,12760,4408,171,193,336,368,96,185,0.1,2,37,0,0,1,14,12,2,32,8,0,0,2,92,56,25,7,4,1,0,1,1,0,0,0,0,0,0,0,0,7,4,0,5,12,7,26,22,4,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
