Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Declan Rice,MF,23,36.4,2135,2060,70,48,4,60,44,3,19,15,1,0,1846,5,26,37,"3,273",36,36,1,0,1.08,42,50,2.84,48.7,48.6,4,1,5,4,0,1,5,0,2.4,1.6,3.2,89,240,37,35,8,23.6,1,1.6,123,670,1420,433,24,2474,65,37,23,1455,9170,4918,76,6,28,26,1642,1846,2135,33652,9456,850,944,735,789,223,324,1.9,37,233,13,3,0,23,11,1,63,38,0,0,0,334,37,26,100,86,7,1,1,2,3,6,6,0,0,0,0,0,44,31,4,31,50,19,45,15,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Jarrod Bowen,FW,25,35.9,881,768,109,11,6,4,159,3,90,85,0,0,552,4,58,38,"3,233",36,30,2,0,1.05,40,50,1.17,46.7,47.9,6,5,11,5,1,2,2,0,8.9,7.8,7.4,101,72,213,73,21,16.2,1,-2.9,32,186,451,693,157,1316,118,36,55,731,5565,2201,44,56,70,55,793,552,881,8725,2552,312,385,170,225,52,164,6,48,39,24,9,0,26,69,10,36,16,3,1,0,152,34,68,108,58,15,10,13,10,2,14,6,3,0,2,3,0,14,11,14,16,58,42,47,9,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Łukasz Fabiański,GK,37,34.6,930,587,339,90,0,2,0,0,0,0,0,0,598,4,0,36,"3,111",36,33,0,0,1.08,37,48,0.26,43.9,45.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,871,1000,5,0,0,1005,0,0,0,506,3330,2146,0,0,3,0,350,598,930,18882,15094,117,117,225,228,254,579,0,0,12,0,0,0,0,4,0,0,0,0,0,0,17,15,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1,10,1,48,154,106,11,6,19,8,4,2,1,1,0,3,45.9,0.28,-1.1,198,516,677,153,39.3,249,44.8,513,29,25,13,0.9
Tomáš Souček,MF,27,31.3,994,982,12,10,0,6,20,0,1,1,0,0,709,0,28,36,"2,815",32,24,4,1,1.11,38,42,1.21,41.4,42.7,2,3,5,2,0,0,3,0,4,4,1.9,11,88,52,34,13,10.8,0,-2,124,432,652,288,71,1366,17,2,12,544,2087,695,17,0,23,18,742,709,994,11602,3417,360,476,255,338,66,106,1.1,15,67,11,6,0,50,16,2,53,37,0,0,0,143,114,92,52,41,0,0,8,1,2,3,2,0,0,1,0,0,41,29,7,28,58,30,42,17,25,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Lucas Paquetá,MF,24,23.9,1157,1075,73,21,13,11,22,1,1,0,0,0,907,9,28,28,"2,151",27,7,1,1,1.11,32,39,0.13,32.2,33.7,4,3,7,3,1,1,5,0,4.4,3.6,2.5,25,147,63,52,14,19.2,1,-0.4,46,239,840,419,49,1475,65,35,22,773,3450,1486,34,6,48,44,964,907,1157,14158,4393,476,559,324,394,68,104,2.6,32,98,30,3,0,50,30,1,16,53,2,0,0,144,36,32,79,57,1,4,8,6,3,12,6,0,1,3,2,0,23,36,12,27,67,40,41,4,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Thilo Kehrer,DF,25,24.8,1112,992,116,24,1,6,23,91,0,0,0,0,927,4,14,27,"2,230",25,23,2,8,1.15,26,34,0.06,31.9,31.6,0,2,2,0,0,0,4,0,0.5,0.5,0.6,15,60,29,8,1,18.4,0,-0.5,135,600,595,147,17,1335,11,8,3,677,2885,1533,12,1,17,6,760,927,1112,16374,6006,393,447,456,510,68,119,0.8,8,59,4,1,0,31,12,0,34,24,0,1,1,117,36,33,24,17,4,0,3,0,0,4,2,1,0,1,0,0,25,14,4,21,45,24,16,6,10,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Aaron Cresswell,DF,32,24.8,1448,1157,288,40,1,5,133,192,56,5,44,1,1127,3,35,28,"2,235",24,20,4,8,1.11,26,32,0.29,32.3,32.9,0,1,1,0,0,0,3,0,0.3,0.3,3.7,35,145,82,9,1,22.5,4,-0.3,97,507,668,438,13,1607,7,2,4,766,3497,1751,26,1,6,6,960,1127,1448,18285,8587,626,670,387,497,100,206,2.9,40,91,28,15,0,9,9,2,27,11,0,0,0,120,28,27,73,43,27,0,2,1,0,1,0,1,0,0,0,0,12,7,2,12,31,19,21,11,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Vladimír Coufal,DF,29,23.7,1174,907,260,16,0,0,113,244,0,0,0,0,730,7,47,27,"2,136",24,18,3,7,1,27,35,0.01,31.1,30.6,0,1,1,0,0,0,5,0,0.3,0.3,2.5,53,82,109,6,0,25.7,0,-0.3,104,435,580,424,21,1433,17,3,6,578,3284,1710,33,2,25,21,665,730,1174,12756,6471,347,421,279,438,83,226,1.7,26,68,19,14,0,30,21,1,38,31,0,0,0,150,40,22,52,36,13,0,1,2,0,3,2,1,0,0,0,0,37,15,6,36,51,15,24,6,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Kurt Zouma,DF,27,22.1,831,801,28,14,0,14,0,3,0,0,0,0,701,2,3,25,"1,989",24,21,1,3,1.2,26,29,0.49,29.2,27.8,2,0,2,2,0,0,0,0,2.2,2.2,0.1,3,31,1,19,5,10.1,0,-0.2,230,654,363,35,29,1049,5,2,3,523,2150,1018,1,0,5,2,621,701,831,13480,4437,247,271,363,407,79,129,0.1,1,19,2,0,0,14,7,0,30,4,0,0,0,84,55,13,9,7,1,0,1,0,0,2,1,0,0,1,0,0,4,5,0,5,8,3,17,14,3,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Saïd Benrahma,FW,26,23,796,771,20,1,5,2,83,8,4,4,0,0,597,5,29,35,"2,069",22,8,13,3,0.89,25,32,0.1,32.3,32.7,6,3,9,2,4,4,0,0,7,3.9,4.5,109,82,237,69,23,21.9,5,-1,16,131,399,583,94,1087,123,51,56,699,5281,2705,54,44,53,42,800,597,796,8154,2088,374,425,176,241,25,61,3.3,48,32,23,12,0,16,15,7,9,15,0,0,0,113,5,11,92,68,2,11,8,3,0,5,4,0,1,0,0,0,11,7,7,11,27,16,23,1,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
