Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Rui Patrício,GK,32,37,810,458,350,82,0,0,0,0,0,0,0,0,559,2,0,37,"3,329",37,36,0,1,1.22,36,51,0.58,35.6,48.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,808,870,0,0,0,870,0,0,0,380,2652,1647,0,0,1,0,212,559,810,16021,11909,126,127,191,195,229,472,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,51,148,99,12,9,16,10,8,7,1,0,1,8,45.3,0.26,-2.7,160,383,540,146,35.5,268,36.8,558,21,12,10.6,10
Conor Coady,DF,27,36.7,1865,1799,62,56,0,14,0,4,0,0,0,0,1638,4,7,37,"3,303",37,36,0,0,1.19,35,51,-0.44,34.4,48.5,1,0,1,1,0,0,5,0,1,1,0.2,4,67,2,7,2,11.6,0,0,402,1320,809,17,12,2137,8,6,2,1282,5200,2411,5,0,9,3,1494,1638,1865,37496,16459,390,414,892,933,343,486,0.2,3,81,1,0,0,22,10,0,27,23,0,1,0,155,40,28,13,12,0,0,1,0,0,1,1,0,0,0,0,0,25,10,0,19,35,16,40,32,8,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Nélson Semedo,DF,26,33.1,1976,1620,353,18,1,0,75,331,4,0,3,0,1586,3,57,34,"2,983",34,29,0,2,1.15,31,45,-0.01,31.8,44.1,1,1,2,1,0,0,5,0,1.3,1.3,1.3,111,138,155,23,11,21.2,0,-0.3,130,606,1120,673,46,2372,103,62,41,1288,7892,4424,78,11,53,27,1419,1586,1976,22838,6783,985,1082,459,581,92,167,2.8,21,117,20,10,0,41,35,2,41,48,0,1,1,179,41,44,70,56,7,2,3,1,1,7,6,0,0,1,0,0,53,23,9,42,72,30,30,10,20,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Rúben Neves,MF,23,29.7,2007,1946,59,56,1,40,23,3,0,0,0,0,1678,2,30,36,"2,675",31,21,5,1,1.17,26,42,-0.54,25.3,39.4,5,1,6,2,3,3,8,0,5.1,2.7,1.9,22,212,25,64,13,26.9,12,-0.1,85,523,1536,337,21,2375,15,10,5,1384,5582,2584,34,2,26,16,1636,1678,2007,34730,9155,563,627,798,907,296,407,2,33,214,25,3,0,46,17,0,65,46,0,0,0,223,25,24,78,63,3,2,4,1,5,4,4,0,0,0,0,0,42,38,6,36,88,52,55,11,44,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Pedro Neto,FW,20,28.3,1229,1071,157,39,2,3,205,4,80,32,20,0,962,1,31,31,"2,550",30,19,1,0,1.23,29,38,0.41,28.2,36.3,5,6,11,5,0,0,4,0,5.1,5.1,5.4,154,54,255,61,21,19.6,3,-0.1,17,136,653,787,100,1545,129,64,65,965,8006,4176,109,48,77,41,1144,962,1229,13726,2855,590,634,257,345,60,138,5.1,61,46,37,24,0,24,42,4,31,9,0,0,0,128,19,32,123,66,28,13,5,10,1,10,4,2,1,1,1,1,4,6,6,6,28,22,18,2,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Adama Traoré,FW,24,29.4,873,848,23,1,1,2,150,21,0,0,0,0,572,2,47,37,"2,649",28,25,9,0,1.22,31,41,0.36,30.8,39.6,2,2,4,2,0,0,4,0,2,2,4.8,219,70,220,43,13,19.7,0,0,20,118,565,626,106,1267,216,153,63,845,9040,5204,111,58,112,65,987,572,873,8290,1985,338,418,175,277,35,75,3.8,55,36,30,18,0,47,86,7,7,16,1,0,0,104,73,76,115,74,0,25,3,13,0,5,3,0,1,0,1,0,11,13,4,13,21,8,23,1,22,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
João Moutinho,MF,33,28.1,1846,1641,200,93,5,15,116,4,101,29,32,2,1553,5,19,33,"2,528",28,18,5,1,1.24,25,40,-0.43,26.8,39.7,1,1,2,1,0,0,5,1,0.6,0.6,2.4,32,169,37,14,4,23.7,1,0.4,47,394,1179,503,8,2062,18,13,5,1136,5321,2697,38,2,15,11,1354,1553,1846,27362,7149,647,705,708,786,155,263,2.8,46,131,19,7,1,44,23,0,47,40,0,1,0,182,18,19,96,62,27,0,2,2,3,6,3,2,0,0,1,0,34,35,6,35,91,56,18,3,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Leander Dendoncker,MF,25,27.8,1212,1194,18,17,1,15,8,1,0,0,0,0,1032,0,16,33,"2,503",28,25,5,1,1.3,26,33,0.63,28.2,36.2,1,0,1,1,0,0,4,0,3.1,3.1,0.7,15,88,31,31,8,15,0,-2.1,95,435,834,227,59,1488,13,7,6,727,3396,1628,12,4,30,11,967,1032,1212,17020,4193,476,541,442,492,74,97,0.9,17,68,8,1,0,31,12,4,27,29,0,0,1,136,85,62,46,39,0,0,4,1,2,6,4,0,0,2,0,0,29,22,3,31,60,29,38,15,23,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Romain Saïss,DF,30,26.7,1495,1421,67,24,0,18,17,43,0,0,0,0,1199,7,17,27,"2,407",27,26,0,7,1.11,26,40,-0.35,25.5,38.5,3,0,3,3,0,0,2,0,3,3,0.2,12,100,24,28,11,13.4,2,0,187,881,773,140,35,1786,15,9,6,1003,4495,2550,10,1,11,2,1152,1199,1495,23216,10367,430,477,622,711,140,262,0.5,5,113,5,4,0,29,11,1,52,24,0,2,0,142,71,59,19,16,1,1,1,0,0,2,2,0,0,0,0,0,23,12,0,19,33,14,28,13,15,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Daniel Podence,MF,24,18.5,643,617,25,1,4,8,32,9,6,2,1,1,483,1,17,24,"1,661",22,3,2,0,1.46,16,24,-0.02,16.9,20,3,2,5,3,0,0,3,0,2.5,2.5,1.7,47,72,117,32,14,17.5,0,0.5,11,90,366,362,56,803,64,38,26,557,3059,1558,31,18,35,24,621,483,643,7867,2039,269,316,129,180,59,84,1.7,21,47,20,5,0,14,27,4,13,6,0,0,0,81,7,15,60,42,1,9,1,7,0,6,2,0,4,0,0,0,5,5,2,2,19,17,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
