Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Luka Milivojević,MF,27,38,2189,1912,267,114,2,28,185,8,143,54,28,52,1649,10,32,38,"3,420",38,38,0,0,1.29,51,53,0,47.6,50.1,12,2,14,2,10,11,10,0,10.9,2.2,3,32,219,15,46,13,30,16,1.1,114,592,1567,471,23,2597,21,13,8,1113,5322,2581,16,2,27,19,1496,1649,2189,31073,10185,675,770,700,845,230,463,3.3,59,181,23,7,0,60,37,0,72,69,0,0,0,194,54,37,115,62,39,0,6,3,5,7,5,2,0,0,0,0,36,47,7,39,91,52,47,15,32,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
James McArthur,MF,30,34,1445,1392,45,12,4,10,15,22,1,0,0,0,1135,8,28,38,"3,058",36,21,2,0,1.29,44,49,-0.89,41,43.6,3,6,9,3,0,0,7,0,4.1,4.1,3.3,42,142,137,34,8,15,0,-1.1,78,442,1012,436,85,1874,31,20,11,933,4869,2156,27,17,54,36,1146,1135,1445,18691,4949,559,646,436,528,98,171,3.1,31,103,12,1,0,61,39,2,39,51,0,1,0,216,47,56,73,62,2,1,4,4,0,11,7,1,0,1,2,0,38,32,14,30,78,48,64,22,42,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Aaron Wan-Bissaka,DF,20,34.8,1566,1217,346,4,1,0,56,342,0,0,0,0,1146,3,54,35,"3,134",35,34,0,0,1.31,45,46,0.29,43.1,46,0,3,3,0,0,0,4,1,0.5,0.5,2.1,100,159,119,9,0,17.9,0,-0.5,164,827,837,501,27,2143,90,61,29,831,5737,3255,80,10,43,37,907,1146,1566,15705,7716,720,829,341,485,49,139,1.2,14,84,25,11,0,23,16,2,84,90,0,1,0,206,43,30,48,35,4,7,1,0,1,7,4,1,1,1,0,0,90,33,6,55,65,10,49,16,33,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Wilfried Zaha,FW,25,33.7,1081,1025,47,6,6,11,37,29,2,0,0,0,818,9,50,34,"3,036",34,29,0,0,1.26,48,49,0.2,41.4,43.1,10,5,15,10,0,0,9,1,5.7,5.7,4.8,182,141,355,73,27,16.7,0,4.3,5,122,692,819,204,1600,225,114,111,1158,8764,4361,109,100,121,143,1290,818,1081,11429,3051,507,603,227,277,43,69,5.1,54,59,64,8,1,44,102,16,10,20,6,0,0,135,9,34,143,93,0,20,12,17,1,20,9,0,5,0,6,0,11,23,5,12,34,22,19,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Andros Townsend,FW,27,33.4,1209,1113,89,10,1,4,161,14,38,20,0,9,861,7,61,38,"3,009",34,21,4,0,1.29,41,46,-0.81,42.1,41.9,6,4,10,6,0,0,1,0,4.6,4.6,3.6,144,106,280,63,19,22.1,0,1.4,36,255,646,801,88,1653,100,58,42,1034,8263,3632,90,32,78,75,1106,861,1209,13269,3530,464,527,300,391,63,163,4.6,61,69,41,25,0,10,56,9,38,35,1,0,0,193,4,12,145,107,8,14,5,9,2,11,9,0,0,1,1,0,38,16,8,35,89,54,48,5,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
James Tomkins,DF,29,28.4,1119,1069,45,43,0,13,1,2,0,0,0,0,924,5,4,29,"2,560",29,26,0,0,1.21,35,37,-0.07,33.2,34.1,1,1,2,1,0,0,5,0,1.4,1.4,0.9,4,50,4,22,7,12.9,0,-0.4,204,802,579,69,51,1446,4,2,2,576,2688,1617,6,1,8,3,809,924,1119,20881,7126,237,266,486,541,192,288,1,7,52,1,0,0,16,12,1,34,20,0,0,0,112,91,88,16,14,1,0,1,0,0,2,2,0,0,0,0,0,27,7,0,15,28,13,23,10,13,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Mamadou Sakho,DF,28,26.8,1329,1286,41,35,0,6,0,6,0,0,0,0,1177,2,5,27,"2,416",27,26,0,0,1.11,29,35,-0.58,32.2,33.9,0,0,0,0,0,0,2,0,0.4,0.4,0.2,8,91,3,4,0,7.6,0,-0.4,203,806,767,22,11,1587,11,9,2,832,3863,2403,3,0,12,5,948,1177,1329,21762,9860,470,503,570,630,118,169,0.3,6,75,3,0,0,5,13,0,41,16,0,2,0,192,49,37,18,15,2,1,0,0,0,1,1,0,0,0,0,0,22,3,0,11,18,7,26,16,10,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Cheikhou Kouyaté,MF,28,21.1,781,771,10,2,1,2,8,8,0,0,0,0,622,0,14,31,"1,899",21,13,10,3,1.26,25,30,-0.41,23,28.1,0,2,2,0,0,0,3,0,1.1,1.1,1.1,19,86,31,20,8,21.2,0,-1.1,49,236,593,205,35,1021,23,12,11,435,2438,1188,13,6,24,22,574,622,781,9351,3218,335,393,223,274,34,57,0.9,14,72,6,1,0,34,17,3,16,33,1,0,0,113,62,71,34,23,0,1,6,2,2,2,1,0,0,0,1,0,23,31,5,9,33,24,29,11,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Vicente Guaita,GK,31,19.5,597,345,244,53,0,0,0,0,0,0,0,0,299,8,1,20,"1,754",20,19,0,17,1.7,32,23,1.06,27.6,24.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,548,627,4,0,0,631,0,0,0,278,1911,1581,0,0,0,0,175,299,597,10887,9419,42,42,113,117,143,428,0,0,6,0,0,0,1,6,0,0,0,0,1,0,12,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,85,63,10,4,6,7,1,1,0,0,0,2,20.3,0.23,-1.7,123,396,398,90,41.4,191,58.7,317,13,10,12.5,5
Jeffrey Schlupp,MF,25,18.6,658,642,13,3,3,3,17,8,0,0,0,0,489,3,24,30,"1,670",18,11,12,4,1.1,23,26,-0.21,24.1,28,4,1,5,4,0,0,1,0,3.2,3.2,1.2,35,77,95,28,8,14.8,0,0.8,34,201,486,229,57,897,40,22,18,474,2637,1192,17,9,30,24,583,489,658,7239,2378,286,332,166,216,19,48,1,16,55,13,3,0,25,14,1,19,20,1,0,0,90,53,59,26,22,0,1,1,2,0,3,1,0,1,0,1,0,18,18,5,10,27,17,30,8,22,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Wayne Hennessey,GK,31,17.5,519,303,213,70,0,1,0,0,0,0,0,0,275,3,0,18,"1,576",17,17,1,15,0.83,16,26,-0.96,19.4,23.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,466,537,21,0,0,558,0,0,0,228,1439,1051,0,0,1,0,167,275,519,10278,8795,20,20,118,120,136,375,0,0,8,0,0,0,0,1,0,0,0,0,0,0,15,10,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,1,26,69,42,4,3,10,5,4,3,1,0,1,4,22.8,0.28,-3.2,111,342,373,66,43.6,143,63.1,300,13,15,13.6,5
Max Meyer,MF,22,15.7,697,666,23,2,0,1,24,2,19,15,1,0,562,8,17,29,"1,416",15,3,14,6,1.14,27,24,0.42,20.7,19,1,2,3,1,0,0,3,0,1.8,1.8,1.2,47,73,80,38,8,19.1,0,-0.8,21,167,424,303,55,880,21,13,8,517,3096,1544,32,12,28,20,634,562,697,8002,2022,339,391,178,210,24,45,1,22,51,16,2,0,10,18,1,15,18,1,0,0,89,4,16,50,39,1,2,4,4,0,3,2,0,0,0,1,0,14,18,1,11,20,9,6,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jordan Ayew,FW,26,13.1,283,263,18,0,2,1,15,1,0,0,0,0,207,2,13,20,"1,181",14,3,6,16,1.4,15,13,0.31,14,15.5,1,2,3,1,0,0,3,0,2.9,2.9,1.2,31,19,90,27,3,14.6,0,-1.9,7,50,231,216,56,485,26,11,15,273,1734,667,9,9,47,32,325,207,283,2618,485,133,156,46,65,7,15,0.5,16,11,5,0,0,31,25,9,7,23,0,0,0,41,32,89,33,21,0,1,5,4,2,5,3,0,0,1,0,1,12,19,7,6,20,14,16,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Martin Kelly,DF,28,12.3,359,349,10,10,0,5,2,0,0,0,0,0,270,0,4,13,"1,111",12,12,1,21,1.31,17,21,-0.4,16.6,19.7,0,0,0,0,0,0,2,0,0.4,0.4,0,4,22,1,3,1,8.7,0,-0.4,104,308,196,13,6,513,1,0,1,207,1179,785,2,0,5,1,248,270,359,5659,2662,98,113,117,141,53,98,0.1,1,15,3,1,0,6,1,0,11,13,0,0,1,42,35,26,7,4,2,0,0,0,1,1,0,1,0,0,0,0,18,2,1,14,19,5,18,12,6,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Christian Benteke,FW,27,9,241,226,14,1,0,4,1,0,0,0,0,0,136,1,4,16,814,9,3,7,4,1.25,11,13,-0.22,12.5,15.1,1,1,2,1,0,0,1,0,3.4,3.4,0.8,6,13,53,26,8,11.9,0,-2.4,19,34,168,154,49,354,8,5,3,153,668,190,5,4,27,15,279,136,241,1910,316,83,137,35,62,8,12,0.4,9,10,3,0,0,18,9,10,0,1,0,0,0,18,89,60,16,13,0,1,1,1,0,2,1,0,0,0,1,0,0,4,1,1,4,3,7,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Scott Dann,DF,31,7.4,268,245,20,19,0,2,0,1,0,0,0,0,193,3,3,10,663,7,7,3,9,2,16,10,1.08,10.5,11,0,1,1,0,0,0,1,0,0.2,0.2,0.7,3,11,0,6,1,12.6,0,-0.2,64,188,155,11,9,354,3,3,0,131,677,510,0,0,1,1,161,193,268,3640,1724,73,82,97,122,20,50,0.1,2,10,0,0,0,4,0,0,5,2,0,0,0,29,26,16,5,2,0,0,3,0,0,1,0,0,0,1,0,0,5,1,0,3,7,4,16,12,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Joel Ward,DF,28,6.1,255,195,59,2,0,0,7,57,0,0,0,0,183,1,5,7,552,6,6,1,25,1.71,17,14,0.65,10.5,8.7,1,0,1,1,0,0,1,0,0.6,0.6,0.1,6,18,18,2,1,7,0,0.4,33,131,137,65,5,330,2,1,1,104,569,263,4,0,5,4,134,183,255,2599,1446,109,129,56,84,9,27,0.1,2,17,4,0,0,8,6,1,10,7,0,0,0,31,18,14,8,7,1,0,0,0,0,0,0,0,0,0,0,0,7,4,1,3,10,7,2,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Alexander Sørloth,FW,22,2.1,60,60,0,0,0,0,1,0,0,0,0,0,38,0,2,12,185,0,0,12,5,0.92,2,3,-0.46,4.6,3.6,0,0,0,0,0,0,0,0,0.5,0.5,0.9,4,9,13,4,1,11.9,0,-0.5,3,9,29,52,16,86,2,2,0,40,223,101,4,2,6,4,64,38,60,507,97,22,33,11,18,1,1,0.5,3,3,1,0,0,4,2,0,0,1,0,0,0,12,18,8,7,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Connor Wickham,FW,25,0.7,12,11,1,0,0,0,1,0,0,0,0,0,5,0,1,6,67,0,0,6,4,1.17,2,1,1.42,2.2,1.1,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0,0,1,5,1,12.3,0,-0.4,1,2,10,16,9,28,0,0,0,13,47,10,0,1,4,2,20,5,12,52,3,4,7,1,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,2,7,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bakary Sako,FW,30,0.3,13,12,1,0,0,1,3,0,0,0,0,0,8,0,2,4,29,0,0,4,3,2.25,0,2,-6.21,0.1,1.5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,5,9,7,0,19,1,0,1,12,169,60,2,0,2,2,11,8,13,136,3,5,5,1,3,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
