Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Lewis Dunk,DF,26,35,1510,1456,49,36,2,49,2,13,0,0,0,0,1246,5,16,36,"3,151",36,34,0,0,0.97,31,55,-0.35,32,55.2,2,1,3,2,0,0,6,1,1.8,1.8,0.8,16,63,6,20,4,14.1,2,0.2,295,1034,839,74,44,1927,4,0,4,892,4521,2321,11,0,16,3,1056,1246,1510,26946,8559,380,425,604,655,239,380,0.7,11,75,2,0,1,22,14,0,46,26,0,0,0,206,119,63,21,20,0,0,0,1,0,2,2,0,0,0,0,0,31,10,1,17,39,22,49,38,11,196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Shane Duffy,DF,26,34.3,1318,1281,31,26,0,18,2,5,0,0,0,0,987,6,5,35,"3,087",35,34,0,0,1.03,32,54,0.17,32.7,54.1,5,1,6,5,0,0,4,1,3.1,3.1,0.3,1,35,11,37,14,10.6,0,1.9,359,1039,635,110,74,1775,5,5,0,734,3061,1423,4,0,17,2,919,987,1318,21295,7903,280,341,509,606,172,316,0.3,7,41,3,1,0,22,10,4,36,20,1,1,0,143,187,68,24,18,1,0,2,2,1,3,2,0,0,0,1,0,23,7,5,14,25,11,57,47,10,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Mathew Ryan,GK,26,34,1032,623,403,79,0,1,0,0,0,0,0,0,564,6,1,34,"3,060",34,34,0,0,0.94,31,55,-0.46,32.4,53.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,932,1090,9,0,0,1099,0,0,0,516,3832,2935,0,0,0,0,387,564,1032,23324,20299,42,43,149,156,373,825,0.1,0,34,0,0,0,1,3,0,0,0,0,1,0,25,8,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,13,1,55,152,96,8,8,18,6,8,8,0,0,1,5,51.2,0.29,-3.8,302,735,702,100,42.7,324,58.8,506,17,11,11.6,10
Davy Pröpper,MF,26,28.3,1243,1214,15,3,2,15,16,0,0,0,0,0,973,14,25,30,"2,546",30,25,0,0,0.93,27,45,0.08,26.9,41.4,1,1,2,1,0,0,2,0,0.9,0.9,1.3,28,165,58,15,2,15.9,0,0.1,46,280,990,273,28,1529,49,29,20,851,4236,1834,23,1,46,25,955,973,1243,17226,4813,425,508,414,491,104,160,1.4,19,131,17,1,0,33,18,1,53,28,0,1,0,191,36,26,41,38,0,1,0,1,1,2,2,0,0,0,0,0,23,21,6,16,52,36,21,6,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Glenn Murray,FW,34,27.9,618,603,11,1,0,1,8,0,0,0,0,0,353,4,12,38,"2,508",30,16,8,0,0.95,27,45,0.04,26.6,42.6,13,1,14,9,4,4,5,0,11.4,8.1,1.3,12,41,136,50,17,12.2,0,1.6,23,62,446,373,90,876,20,8,12,493,1443,378,14,5,82,35,744,353,618,4264,900,235,372,72,134,13,23,1.2,12,25,7,0,0,80,54,38,2,7,1,1,0,46,170,176,35,23,0,0,3,9,0,2,1,0,0,0,1,0,4,7,6,4,20,16,20,3,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Solly March,FW,24,27.4,938,845,84,24,1,12,152,21,38,25,4,0,598,9,67,35,"2,463",30,16,5,1,0.94,26,40,0.52,28.8,42.7,1,5,6,1,0,0,1,0,2.5,2.5,4.3,65,60,208,43,9,21.4,3,-1.5,42,241,444,611,47,1281,84,49,35,742,4583,2040,34,18,46,41,794,598,938,10248,2627,323,395,184,279,72,154,4.3,41,35,38,19,0,29,30,6,27,24,1,0,0,140,17,61,85,46,11,15,6,6,1,8,5,1,0,0,2,0,27,16,13,19,45,26,34,4,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Dale Stephens,MF,29,27.6,1365,1336,22,7,1,23,2,3,0,0,0,0,1136,7,24,30,"2,485",29,26,1,1,0.83,26,45,-0.11,26.3,44.5,1,1,2,1,0,0,6,1,0.3,0.3,0.7,16,151,8,11,1,27.4,0,0.7,97,448,1045,167,12,1650,12,6,6,807,3927,1479,18,2,27,14,974,1136,1365,21941,6362,462,522,492,550,166,229,0.7,18,138,11,1,0,44,10,0,46,57,0,0,0,199,26,22,41,35,1,0,2,2,1,3,3,0,0,0,0,0,37,41,5,28,74,46,33,13,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Martín Montoya,DF,27,24.1,1152,887,264,7,1,3,36,257,0,0,0,0,900,1,25,25,"2,167",24,24,1,0,0.8,25,41,-0.02,23.3,37.7,0,1,1,0,0,0,4,0,0.2,0.2,1.2,35,88,36,8,1,26.1,0,-0.2,100,479,673,286,11,1432,23,12,11,635,3113,1661,27,3,21,9,705,900,1152,13885,6073,497,564,327,423,53,100,1.5,18,59,26,15,0,29,16,0,48,35,0,0,0,98,22,27,40,33,3,0,0,3,1,2,1,0,0,0,1,0,29,21,8,32,55,23,30,10,20,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Pascal Groß,MF,27,20.7,965,821,134,50,2,25,142,3,61,44,10,1,661,10,24,25,"1,864",24,9,1,0,0.8,18,31,0.07,21.4,26.6,3,3,6,2,1,2,1,0,4.4,2.8,5.5,26,110,106,22,7,18,1,-1.4,30,151,582,425,37,1147,7,4,3,600,2777,1311,29,4,34,21,738,661,965,12127,3940,323,379,206,292,105,225,4.2,54,87,28,15,0,11,13,5,13,12,1,1,0,90,18,37,85,46,30,3,3,3,0,6,1,2,0,2,1,0,12,12,3,11,36,25,20,8,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Gaëtan Bong,DF,30,20.1,888,646,240,13,0,2,57,227,0,0,0,0,603,2,26,22,"1,808",19,19,3,16,0.77,18,34,-0.29,19.8,38.2,0,0,0,0,0,0,0,0,0.1,0.1,0.5,36,66,40,2,0,27.1,0,-0.1,87,378,470,228,3,1071,23,11,12,452,2730,1485,31,1,18,16,467,603,888,9894,5036,291,338,259,378,39,117,0.6,9,48,16,8,0,11,4,0,25,10,0,2,0,112,24,31,18,13,3,2,0,0,0,1,1,0,0,0,0,0,7,6,3,6,10,4,16,6,10,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bernardo br,DF,23,19.5,1029,803,223,13,0,2,31,210,0,0,0,0,729,3,33,22,"1,752",19,18,3,12,1.09,17,29,0.09,16.5,23.6,0,1,1,0,0,0,4,0,0.4,0.4,0.6,46,84,53,8,3,17.6,0,-0.4,98,448,591,266,10,1295,22,14,8,581,3139,1924,35,2,26,12,590,729,1029,11231,4660,394,461,274,382,42,114,0.8,9,49,15,4,0,17,23,2,34,43,0,0,0,120,44,29,28,20,2,1,1,4,0,1,1,0,0,0,0,0,43,13,6,31,45,14,32,13,19,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Anthony Knockaert,MF,26,20.4,736,635,96,42,1,16,107,8,46,19,26,0,519,5,14,30,"1,837",18,10,12,4,0.8,20,38,-0.48,17.7,34.6,2,6,8,2,0,0,4,1,2.1,2.1,3.6,56,58,119,27,9,18.4,2,-0.1,16,173,404,410,50,960,64,31,33,568,3891,1758,31,19,52,31,595,519,736,8704,2670,307,359,119,175,76,144,3.7,35,26,19,7,0,22,19,3,29,21,0,0,0,120,16,8,67,28,27,1,5,2,4,9,3,4,0,1,0,1,12,15,6,13,30,17,13,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Yves Bissouma,MF,21,19.7,730,694,30,2,3,5,8,1,3,0,3,0,588,6,12,28,"1,774",17,11,11,6,0.93,16,32,-0.32,16.9,30.8,0,0,0,0,0,0,5,0,1.8,1.8,1,53,83,39,31,3,26.1,3,-1.8,45,205,591,251,29,1023,71,47,24,577,4194,2080,42,11,43,31,620,588,730,8848,2018,338,384,194,234,38,66,0.9,13,50,11,0,0,40,25,2,33,30,0,0,0,116,27,31,54,35,1,10,2,6,0,2,1,0,0,0,1,0,33,27,2,20,38,18,21,5,16,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jürgen Locadia,FW,24,13.7,348,340,7,0,0,10,12,4,0,0,0,0,249,1,6,26,"1,236",12,7,14,9,0.81,11,21,-0.11,14.9,20.6,2,0,2,2,0,0,1,0,2.7,2.7,1,17,15,104,27,9,17.8,1,-0.7,14,79,203,212,45,487,8,5,3,275,1334,508,11,8,42,16,343,249,348,3807,749,148,194,66,94,23,33,0.6,13,12,10,2,0,22,11,11,9,10,0,0,0,56,23,42,31,22,0,3,4,1,1,2,1,0,1,0,0,0,5,8,2,3,7,4,8,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Alireza Jahanbakhsh,FW,24,11.3,308,289,15,6,1,3,23,4,5,2,0,2,201,4,17,19,"1,020",12,3,7,5,0.95,11,16,0.31,8.6,18.5,0,0,0,0,0,0,2,0,0.8,0.8,0.2,14,18,56,21,6,23.4,0,-0.8,11,105,195,184,14,475,36,11,25,278,1550,741,17,1,27,21,284,201,308,3128,913,122,148,57,82,16,39,0.3,5,13,6,2,0,19,8,6,11,18,0,1,0,76,11,18,21,10,4,2,1,2,2,2,0,1,0,1,0,0,17,11,4,11,30,19,16,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Beram Kayal,MF,30,10.4,283,269,12,0,1,2,10,0,2,0,1,1,194,2,8,18,940,9,7,9,19,1.22,8,17,-0.28,6.9,20.2,1,1,2,1,0,0,4,0,0.4,0.4,1.1,16,32,11,5,2,19.9,0,0.6,47,138,225,64,9,415,20,11,9,193,1146,564,12,0,14,10,198,194,283,3007,919,105,129,76,101,9,35,0.4,4,20,3,1,0,18,7,0,15,17,0,1,0,56,15,26,9,7,0,0,1,0,1,2,2,0,0,0,0,0,16,11,1,5,21,16,17,10,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
