Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Ederson,GK,24,38,1112,860,248,59,1,4,0,0,0,0,0,0,946,4,1,38,"3,420",38,38,0,0,2.58,95,23,0,84.3,24.7,0,1,1,0,0,0,2,0,0,0,0.1,0,3,0,0,0,0,0,0,979,1145,19,0,0,1162,1,1,0,722,3390,2379,0,0,1,0,621,946,1112,22857,15482,212,212,530,540,202,353,0.2,3,9,0,0,0,2,3,0,1,3,0,2,0,52,11,0,5,2,3,0,0,0,0,1,0,1,0,0,0,0,2,1,0,3,3,0,0,0,0,12,2,23,81,58,32,2,4,20,4,4,0,0,1,5,23.3,0.25,0.3,98,239,919,188,26.8,189,42.9,282,19,41,16.9,70
Aymeric Laporte,DF,24,34,3053,2974,69,30,0,53,6,39,0,0,0,0,2804,10,7,35,"3,057",34,33,1,1,2.54,88,21,0.73,73.2,22.5,3,3,6,3,0,0,3,0,3,3,0.8,94,294,9,26,7,16,0,0,177,985,2151,191,31,3319,6,3,3,2510,14137,10671,81,1,11,2,2617,2804,3053,51483,16750,1100,1160,1353,1422,291,384,1.4,13,265,7,0,0,21,18,2,39,20,0,0,0,182,76,55,40,37,0,1,2,0,0,6,6,0,0,0,0,0,27,14,1,22,34,12,16,9,7,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Bernardo Silva,"MF,FW",23,31.7,1818,1726,85,23,10,17,70,35,25,3,3,0,1515,7,44,36,"2,854",31,27,5,1,2.56,78,22,-0.78,69.6,22.3,7,7,14,7,0,0,3,0,7.4,7.4,7.8,152,156,277,62,22,15.7,0,-0.4,33,213,905,1069,169,2157,88,49,39,1518,8976,4941,103,48,44,37,1593,1515,1818,21234,4669,909,978,404,510,95,142,7.5,71,87,59,7,0,31,24,2,25,39,1,0,0,164,11,26,138,113,7,9,6,2,1,13,12,0,0,0,1,0,18,21,13,16,67,51,47,3,44,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Raheem Sterling,FW,23,30.8,1355,1313,37,6,6,3,75,12,19,6,7,0,1107,5,39,34,"2,771",31,22,3,4,2.53,75,19,-0.4,63.2,19.7,17,9,26,17,0,0,3,0,13.7,13.7,9.6,155,87,436,77,38,13.9,1,3.3,7,77,554,1139,264,1748,152,82,70,1338,7800,4188,93,88,74,87,1438,1107,1355,12529,2624,751,826,211,284,22,56,8.3,66,27,54,5,0,40,44,13,17,16,2,0,0,114,15,28,145,99,1,23,11,11,0,27,19,0,4,0,4,0,11,12,9,9,25,16,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Sergio Agüero,FW,30,27.3,796,740,52,1,6,1,13,8,1,0,0,0,661,4,27,33,"2,459",31,8,2,1,2.61,72,15,0.68,58.9,17.7,21,8,29,19,2,2,4,0,18.1,16.5,5,81,76,253,116,41,15,3,2.9,4,22,384,724,200,1117,73,45,28,824,4572,1987,60,35,74,54,896,661,796,7735,1420,415,466,151,176,12,24,4.3,34,40,40,0,0,21,25,26,9,9,0,0,0,70,17,22,91,60,1,11,10,7,2,19,14,0,2,2,1,0,1,10,6,5,9,4,15,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Kyle Walker,DF,28,30.9,2648,2419,222,28,4,46,59,193,1,0,0,0,2327,7,35,33,"2,779",30,29,3,4,2.61,73,17,-0.43,65.2,19.9,1,1,2,1,0,0,3,0,0.8,0.8,1.9,83,220,92,21,4,27.3,2,0.2,82,518,1750,642,32,2886,34,18,16,1837,8827,4460,79,17,25,12,2110,2327,2648,38611,9479,1179,1242,862,968,221,315,2.4,24,232,21,4,0,15,14,4,36,26,0,1,0,170,45,25,65,60,0,1,2,1,1,5,5,0,0,0,0,0,20,20,0,24,38,14,19,5,14,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
David Silva,MF,32,26.7,2108,2038,59,26,18,7,75,7,23,3,18,0,1795,11,29,33,"2,401",28,13,5,2,2.61,60,14,-0.57,57,15.5,6,8,14,6,0,0,2,0,7.8,7.8,8.5,118,270,222,51,18,14.1,4,-1.8,18,169,1058,1086,196,2303,47,31,15,1609,7721,3902,94,36,28,30,1892,1795,2108,24214,5509,1044,1158,521,600,83,128,8.6,73,138,84,4,0,26,25,5,22,18,0,0,0,134,19,23,152,124,8,6,11,3,0,19,18,1,0,0,0,0,12,11,7,1,20,19,18,1,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Fernandinho,MF,33,26.4,2070,2020,40,34,13,13,4,6,0,0,0,0,1799,10,25,29,"2,377",27,21,2,0,2.66,70,15,0.62,61.2,18.4,1,3,4,1,0,0,5,0,1.6,1.6,3,58,236,29,30,7,23.2,0,-0.6,92,422,1570,386,24,2356,26,19,7,1610,8163,4720,66,2,25,13,1766,1799,2070,28891,8480,854,927,743,834,120,167,3.7,22,244,38,0,0,40,26,2,41,43,0,1,0,163,75,64,72,61,0,1,2,4,4,10,8,0,0,0,1,1,19,30,8,26,47,21,28,4,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
İlkay Gündoğan,MF,27,23.7,2108,1974,123,37,17,9,98,5,81,34,31,0,1845,11,14,31,"2,137",23,17,8,1,2.55,60,15,0,50.6,14.9,6,3,9,6,0,0,3,0,4.1,4.1,4.3,82,205,91,43,11,19.5,2,1.9,38,217,1362,736,46,2295,24,19,5,1529,7777,4408,82,5,28,15,1815,1845,2108,28190,6355,970,1030,628,701,140,218,5.2,43,184,46,5,0,13,23,0,28,12,0,0,0,154,24,24,102,75,19,2,4,2,0,13,12,1,0,0,0,0,4,12,3,6,31,25,12,3,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Leroy Sané,FW,22,20.7,955,892,58,3,7,2,98,5,50,2,39,0,735,5,35,31,"1,867",21,11,10,6,2.48,54,14,0.07,49.8,14.2,10,10,20,10,0,0,1,0,6.7,6.7,7.4,84,67,341,56,24,16.9,5,3.3,7,62,309,878,176,1228,102,55,47,925,5221,2525,45,45,70,44,968,735,955,8493,1865,479,547,150,202,18,57,7.2,40,15,32,2,0,9,14,18,8,15,1,0,0,91,10,23,87,53,9,14,6,4,1,15,13,0,2,0,0,0,8,7,9,2,23,21,21,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
