Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
David Raya,GK,26,38,1640,1181,455,185,0,19,0,1,0,0,0,0,1054,4,1,38,"3,420",38,38,0,0,1.55,58,46,0,56.8,49.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0,13,0,1,0,9.1,0,-0.1,1257,1616,108,1,1,1722,1,1,0,1030,5891,3795,0,0,0,0,808,1054,1640,34961,26954,131,135,463,473,459,1026,0.2,2,75,3,0,0,0,6,0,1,0,0,0,1,47,12,2,12,9,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,10,3,46,197,154,15,14,9,12,2,2,0,0,0,9,48,0.24,5,347,882,1367,160,39.5,269,51.8,598,52,54,15.7,30
Ben Mee,DF,32,36.3,1761,1625,130,38,0,10,7,90,0,0,0,0,1348,6,20,37,"3,269",37,34,0,1,1.59,56,40,2.82,54.7,46.1,3,1,4,3,0,0,2,0,3.2,3.2,1.3,8,84,14,28,7,10.3,0,-0.2,272,1089,887,156,71,2122,13,12,1,1146,4790,2581,11,3,18,2,1179,1348,1761,25834,10693,520,609,648,784,169,316,0.8,8,86,7,1,0,14,15,1,48,24,0,0,0,199,131,98,33,23,0,1,7,1,1,1,1,0,0,0,0,0,28,13,4,20,37,17,54,42,12,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rico Henry,DF,25,36,1203,1059,138,1,4,2,87,137,0,0,0,0,876,6,21,37,"3,238",37,29,0,0,1.51,53,46,-2.28,54,48.2,0,2,2,0,0,0,4,0,1.6,1.6,2.7,55,107,111,22,4,20,0,-1.6,115,478,647,482,30,1582,50,26,17,782,3790,1832,41,9,50,44,813,876,1203,14087,4856,469,544,314,418,72,169,2.9,23,73,41,18,0,32,38,2,30,31,1,0,0,197,40,55,51,43,1,1,2,2,2,5,4,0,0,0,1,0,20,28,9,22,41,19,29,8,21,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Mathias Jensen,MF,26,31.1,1566,1158,401,84,5,28,158,184,76,37,18,7,1088,7,25,37,"2,803",37,10,0,0,1.51,45,40,-0.86,43.7,39.7,5,6,11,5,0,0,5,0,2.2,2.2,5,21,141,77,23,7,22,4,2.8,43,368,868,669,29,1890,61,24,28,900,3499,1380,24,1,54,32,1011,1088,1566,21665,8457,471,559,398,555,191,372,4.7,48,117,38,16,0,32,25,1,32,35,0,0,0,175,11,17,103,48,47,1,3,3,1,13,7,4,0,1,0,1,28,30,12,34,97,63,54,5,49,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Bryan Mbeumo,FW,22,32.3,991,845,139,48,7,7,156,19,71,37,12,5,655,7,42,38,"2,906",36,10,2,0,1.55,50,39,0.17,45.6,41.4,9,8,17,8,1,1,5,0,9.8,9,7.6,66,88,235,70,32,16.3,1,-0.8,24,177,425,755,125,1334,88,45,37,776,4292,1862,33,26,72,54,862,655,991,10466,3238,376,456,185,287,71,151,5.6,51,37,45,13,0,27,23,6,13,18,0,0,0,135,35,63,97,62,27,7,0,1,0,15,12,2,1,0,0,0,5,13,8,8,42,34,24,1,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Ivan Toney,FW,26,32.8,787,751,29,8,12,3,34,10,1,0,0,0,468,7,31,33,"2,951",33,29,0,0,1.39,47,42,-1.19,47.2,42.7,20,4,24,14,6,7,9,0,18.7,13.2,5.1,14,79,165,87,33,16.5,9,1.3,50,141,529,557,156,1212,54,16,29,625,2463,724,21,8,100,47,889,468,787,5947,2037,299,424,103,180,24,53,3.5,27,54,26,5,0,52,74,27,14,13,3,0,0,103,109,117,66,39,4,4,5,14,0,8,3,0,1,0,4,0,4,9,10,7,23,16,24,9,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Ethan Pinnock,DF,29,30,1149,1088,57,14,0,3,10,43,0,0,0,0,914,4,5,30,"2,700",30,30,0,0,1.63,43,34,-0.07,45.4,40.3,3,0,3,3,0,0,0,0,3,3,1,2,52,16,15,8,10,0,0,327,927,497,134,55,1554,6,2,1,650,2705,1499,2,0,6,7,745,914,1149,16931,5712,333,391,480,559,84,160,1.1,8,43,3,3,0,6,10,0,35,28,0,0,1,123,105,52,25,18,3,0,3,1,0,5,5,0,0,0,0,0,33,12,7,18,24,6,41,31,10,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Vitaly Janelt,MF,24,24.5,1020,986,29,12,3,17,22,16,1,1,0,0,812,5,21,35,"2,208",24,13,11,0,1.63,34,28,-0.2,38,30.4,3,1,4,3,0,0,3,0,2.4,2.4,1.4,14,82,28,14,5,15.8,0,0.6,66,335,675,242,36,1244,24,9,14,663,2804,1246,18,2,18,11,737,812,1020,14153,3892,411,466,298,360,90,139,1.5,16,75,19,8,0,22,21,2,29,27,0,0,0,159,32,23,47,39,1,2,3,0,2,4,4,0,0,0,0,0,20,24,10,21,49,28,29,9,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Aaron Hickey,DF,20,21.3,838,743,93,11,2,1,27,82,0,0,0,0,695,2,17,26,"1,916",23,8,3,2,1.46,33,30,-0.4,32.5,27.3,0,1,1,0,0,0,7,0,0.4,0.4,0.4,41,81,47,11,2,21.5,0,-0.4,47,328,499,211,21,1028,45,17,18,616,3295,1802,17,3,16,13,624,695,838,10995,3282,373,411,265,310,46,80,0.6,6,62,13,4,0,20,35,1,17,26,0,1,0,111,14,22,20,14,1,1,2,2,0,2,1,0,0,1,0,0,27,11,0,18,32,14,18,7,11,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Christian Nørgaard,MF,28,19.6,812,787,19,10,2,6,11,2,0,0,0,0,608,6,11,22,"1,763",21,12,1,0,1.5,31,23,0.19,29.4,24.7,1,3,4,1,0,0,6,0,1.6,1.6,3.1,4,73,8,19,8,11.4,0,-0.6,78,338,554,165,42,1050,19,8,10,454,1518,671,11,2,14,10,526,608,812,9879,3427,304,369,252,326,40,74,1.8,12,68,8,2,0,35,20,0,34,30,1,0,0,165,18,20,32,24,1,1,4,2,0,7,3,0,0,3,1,0,21,29,2,18,48,30,32,9,23,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
