Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Ashley Westwood,MF,30,37.9,2246,1953,282,93,0,18,182,9,89,75,5,1,1662,11,22,38,"3,410",38,37,0,0,1.03,33,55,-0.58,39.3,54.6,3,3,6,3,0,0,7,0,1.2,1.2,6.8,21,231,39,20,7,23.5,1,1.8,56,344,1573,561,19,2460,19,13,6,1227,4717,2150,25,2,29,11,1562,1662,2246,30441,10365,686,778,667,842,229,486,6.9,53,204,83,13,0,35,42,0,44,15,0,0,0,244,14,22,106,75,28,0,0,2,1,5,3,2,0,0,0,0,6,12,5,10,42,32,26,9,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
James Tarkowski,DF,27,36,1279,1229,41,36,0,25,6,5,0,0,0,0,889,9,8,36,"3,240",36,36,0,0,1.08,31,50,0.97,37.4,52.8,1,0,1,1,0,0,6,0,3.4,3.4,1.2,4,83,13,22,5,9.2,0,-2.4,245,814,737,131,65,1676,14,12,2,692,3133,1498,7,0,17,4,793,889,1279,19153,8450,285,379,408,520,172,319,1.3,12,69,17,2,0,27,29,3,44,39,0,0,0,160,165,71,29,20,4,0,2,2,1,0,0,0,0,0,0,0,52,11,3,25,49,24,54,42,12,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Dwight McNeil,MF,20,34.1,1372,1202,158,72,2,16,242,12,73,70,0,0,936,12,48,36,"3,069",34,30,2,0,1,32,50,0.5,35.4,48.4,2,5,7,2,0,0,1,0,1.1,1.1,6.2,102,101,102,26,9,22.3,1,0.9,51,265,860,619,40,1703,103,63,40,1021,7515,2776,73,16,57,62,1068,936,1372,16469,4663,449,522,302,401,136,313,5.8,48,76,39,21,0,11,40,2,32,24,0,0,0,216,18,26,93,49,26,5,2,10,1,10,5,3,1,0,0,1,24,18,5,18,56,38,44,6,38,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Matthew Lowton,DF,31,34,1550,1254,290,24,2,13,84,266,0,0,0,0,1061,6,26,34,"3,060",34,34,0,2,1.12,30,47,0.75,35.9,50.2,1,1,2,1,0,0,5,0,0.8,0.8,3.1,49,127,59,21,4,24.9,0,0.2,137,559,902,438,20,1882,40,27,13,823,3849,2424,36,4,38,10,920,1061,1550,18130,8412,573,640,337,471,136,366,2.5,25,125,48,12,0,19,13,0,56,32,0,0,0,196,33,23,61,49,6,2,1,1,2,4,4,0,0,0,0,0,31,22,1,32,73,41,36,13,23,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Nick Pope,GK,28,32,989,591,384,133,0,3,0,0,0,0,0,0,505,14,1,32,"2,880",32,32,0,0,1.22,31,37,2.48,32.8,44.6,0,0,0,0,0,0,1,0,0,0,0.1,0,1,0,0,0,0,0,0,836,1051,29,1,1,1078,0,0,0,484,3570,2238,0,0,2,0,295,505,989,20828,18354,35,35,143,150,327,789,0.1,2,37,1,0,0,2,5,0,2,1,0,2,0,40,7,4,11,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,29,2,37,149,113,10,9,13,11,3,3,0,0,0,4,40.2,0.25,4.2,254,699,724,136,46.3,251,58.9,523,32,73,18.1,15
Josh Brownhill,MF,24,31.3,1198,1184,12,5,1,2,17,7,0,0,0,0,927,2,20,33,"2,813",32,29,1,1,1.06,25,42,0.2,33.6,45.9,0,1,1,0,0,0,2,0,1.9,1.9,0.7,22,83,69,34,7,21.9,7,-1.9,69,262,835,423,61,1506,21,15,7,682,2691,1125,33,4,35,15,819,927,1198,12848,3119,561,644,252,330,57,113,1.4,18,64,16,2,0,36,32,2,69,27,0,0,0,195,63,53,59,45,0,3,4,6,1,5,4,0,0,0,0,1,9,29,7,15,44,29,33,11,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Chris Wood,FW,28,30.5,663,659,1,1,0,2,7,0,0,0,0,0,425,3,18,33,"2,741",32,22,1,0,1,27,43,0.27,31.7,44.8,12,3,15,10,2,2,0,0,13,11.4,1.9,17,20,217,68,37,14.1,0,-1,24,60,378,500,129,930,21,7,14,454,1580,609,13,14,79,44,764,425,663,4824,732,296,428,88,129,6,17,1.2,21,31,5,0,0,38,22,24,1,7,1,0,0,55,153,193,60,50,0,3,5,2,0,10,6,0,2,1,1,0,2,4,6,5,18,13,14,3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Ben Mee,DF,30,29.9,1130,1089,38,33,0,4,0,5,0,0,0,0,802,3,10,30,"2,693",30,29,0,0,1.23,29,41,0.84,32.4,47.6,2,0,2,2,0,0,3,0,2.3,2.3,0.3,0,54,3,22,6,10.6,0,-0.3,237,716,702,58,44,1467,6,4,2,626,2474,1029,1,0,9,2,672,802,1130,16119,6522,296,354,365,456,132,279,0.2,5,44,1,0,0,15,19,1,43,15,0,0,0,170,108,65,13,8,2,0,2,1,0,1,1,0,0,0,0,0,16,14,2,14,29,15,54,45,9,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Charlie Taylor,DF,26,27,1342,1079,260,16,0,6,105,244,0,0,0,0,922,3,28,29,"2,426",28,25,1,1,1,19,42,-0.94,28.3,39.6,0,1,1,0,0,0,1,0,0.1,0.1,1.4,62,73,68,3,2,23.6,0,-0.1,126,521,752,363,10,1624,47,25,22,765,5336,2392,53,4,21,9,846,922,1342,15099,6380,496,563,308,437,94,261,1.8,12,71,25,18,0,9,34,1,29,28,0,0,0,140,39,30,31,21,0,2,2,6,0,3,2,0,0,0,1,0,30,15,3,25,46,21,36,19,17,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Matěj Vydra,FW,28,15.2,240,239,1,0,1,1,3,1,0,0,0,0,170,0,5,28,"1,371",15,5,13,5,0.75,18,24,0.31,18.2,21.4,3,2,5,3,0,0,0,0,5.2,5.2,1.8,19,19,112,35,9,13.7,0,-2.2,9,15,142,252,87,405,26,16,10,234,1115,481,14,13,52,22,318,170,240,1735,326,123,157,19,28,5,10,1.1,14,9,9,0,0,6,13,12,6,5,0,0,0,41,35,89,32,16,0,8,5,3,0,3,2,0,1,0,0,0,2,4,3,1,8,7,8,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
