Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
James Ward-Prowse,MF,26,35.7,2137,1802,330,103,5,15,302,3,212,101,95,4,1657,5,25,36,"3,215",36,34,0,0,1,40,63,-0.2,41.3,57,10,5,15,6,4,4,3,1,5.4,2.2,6.5,21,189,42,51,20,27.9,23,4.6,77,415,1288,748,20,2434,20,12,8,1070,3992,1726,29,3,20,25,1362,1657,2137,27629,9209,813,880,635,760,156,390,6.3,71,169,16,10,0,22,15,0,40,24,0,0,0,259,27,34,132,71,53,0,5,0,3,7,3,4,0,0,0,0,12,24,5,19,70,51,43,15,28,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Oriol Romeu,MF,29,32.1,1691,1657,29,29,7,20,13,0,0,0,0,0,1377,5,23,36,"2,889",34,21,2,1,1.08,40,52,1.66,39.4,47.5,2,2,4,2,0,0,9,0,1.4,1.4,2.9,38,156,29,24,4,22.4,0,0.6,82,431,1224,382,51,2016,40,30,10,1036,5261,2652,45,7,41,16,1243,1377,1691,23235,6190,676,787,535,614,133,198,2.5,37,148,23,3,0,46,24,0,51,39,0,0,0,259,67,47,74,70,0,2,0,0,2,4,4,0,0,0,0,0,25,45,7,28,73,45,39,8,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Mohammed Salisu,DF,22,33,1851,1707,142,44,0,10,13,94,0,0,0,0,1388,2,22,34,"2,972",33,32,1,2,1.09,42,57,1.35,41.2,49.8,0,0,0,0,0,0,10,1,2,2,0.8,31,136,7,24,9,12.2,0,-2,277,1038,1069,194,35,2285,16,13,3,1135,6254,3429,20,0,16,10,1216,1388,1851,24582,11429,582,672,664,829,116,280,0.7,9,150,5,2,1,38,7,2,78,47,0,1,1,244,101,60,34,29,1,0,3,0,1,5,3,0,0,1,0,1,54,22,4,40,65,25,49,26,23,158,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jan Bednarek,DF,25,29.2,1490,1399,90,45,0,6,1,43,0,0,0,0,1201,1,5,31,"2,629",30,26,1,6,1.16,33,52,-0.08,34.8,45,4,0,4,4,0,0,10,0,2.2,2.2,0.4,0,61,5,19,7,8.9,0,1.8,206,865,904,72,33,1828,1,1,0,873,3515,1642,8,0,7,4,993,1201,1490,22224,8000,462,523,597,693,117,231,0.7,6,81,1,1,0,30,15,1,72,15,0,1,1,177,91,38,22,16,3,0,1,0,2,1,1,0,0,0,0,0,18,13,1,19,33,14,48,27,21,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Kyle Walker-Peters,DF,24,29.3,1368,1125,240,13,2,3,50,227,0,0,0,0,1071,3,42,32,"2,633",29,27,3,5,1,33,49,0.37,34.7,45.5,1,2,3,1,0,0,5,0,1.1,1.1,2.7,134,147,165,26,7,18.6,0,-0.1,86,427,714,608,76,1715,95,64,31,941,6571,3883,92,33,42,43,981,1071,1368,16094,5790,606,686,368,470,65,113,3.4,24,64,36,1,0,27,47,3,37,33,0,0,0,187,27,28,70,49,0,9,3,7,2,9,5,0,1,0,2,1,28,21,8,26,38,12,29,8,21,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Valentino Livramento,DF,18,24.5,1166,952,213,16,2,3,62,197,0,0,0,0,864,1,26,28,"2,202",25,22,3,0,1.14,25,42,-0.18,31.6,35.1,1,1,2,1,0,0,2,0,1.4,1.4,2.7,79,80,118,12,3,15.9,0,-0.4,74,407,675,441,47,1486,55,30,25,742,5095,2722,54,16,52,19,763,864,1166,12649,4429,507,587,281,388,43,106,2.7,20,44,27,8,0,12,36,1,47,28,1,0,0,176,24,25,44,37,0,2,1,3,1,3,1,0,1,0,1,0,30,18,6,27,45,18,23,9,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Mohamed Elyounoussi,MF,26,22.7,638,629,6,1,5,1,29,2,1,0,0,0,432,3,24,30,"2,042",23,12,7,5,1.1,24,35,0.36,29.7,32.7,4,2,6,4,0,0,4,0,5.5,5.5,2.3,59,81,124,43,17,14.7,0,-1.5,37,133,370,443,84,933,45,28,17,485,3240,1513,52,13,63,38,594,432,638,5864,1378,279,367,118,168,15,38,2.1,28,39,19,3,0,28,18,1,12,17,0,0,0,82,38,46,57,42,0,5,6,3,1,6,3,0,0,3,0,0,14,15,7,11,39,28,23,2,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Che Adams,FW,25,22.7,472,468,2,0,4,5,8,1,0,0,0,0,304,2,22,30,"2,039",23,13,7,4,1.03,25,40,-0.08,28.5,36.1,7,3,10,7,0,0,0,0,7.1,7.1,3,19,33,153,49,24,13.3,0,-0.1,22,81,293,344,94,712,35,20,15,394,1804,651,13,13,59,34,537,304,472,4188,1017,188,256,73,106,18,34,1.7,26,24,10,0,0,29,40,7,8,6,0,0,0,70,61,91,51,32,0,2,4,11,2,5,3,0,1,0,0,1,5,5,3,2,16,14,18,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Armando Broja,FW,19,21.9,404,402,2,0,1,1,8,0,0,0,0,0,243,0,13,32,"1,975",21,6,11,0,1.13,26,37,0.31,28.6,31.5,6,0,6,6,0,0,2,0,5.9,5.9,1,56,29,114,45,19,13,0,0.1,15,51,278,360,101,673,70,33,37,364,2447,1247,28,33,68,50,488,243,404,2594,572,167,249,48,87,1,7,0.3,10,13,2,0,0,29,26,13,3,5,1,0,0,81,88,166,38,19,0,7,7,4,1,4,0,0,2,0,2,0,2,7,3,2,9,7,17,1,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Nathan Redmond,MF,27,20.4,735,699,34,1,7,4,60,3,13,5,7,0,510,2,18,27,"1,833",20,14,7,3,0.93,25,33,0.51,23.3,30.9,1,5,6,1,0,0,0,0,1.7,1.7,3.9,71,95,131,26,9,21.2,1,-0.7,24,136,353,450,46,925,39,21,18,524,3452,1745,46,17,28,15,602,510,735,7900,2509,277,338,172,247,37,92,3.1,34,38,44,13,0,16,15,3,8,14,0,0,0,102,13,32,73,62,4,0,5,2,0,8,6,1,0,0,1,0,9,9,4,7,30,23,21,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Fraser Forster,GK,33,19,603,393,208,68,0,0,0,0,0,0,0,0,360,2,1,19,"1,710",19,19,0,14,1.21,25,35,0.21,22.6,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,513,669,4,0,0,673,0,0,0,336,2160,1197,0,0,0,0,260,360,603,11459,8540,48,49,167,173,144,377,0,0,11,0,0,0,0,3,0,0,0,0,0,0,7,7,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,23,2,35,101,68,6,5,8,3,2,2,0,0,0,5,32.4,0.31,-0.6,105,330,461,71,39.6,140,49.5,285,19,24,12.3,2
Romain Perraud,DF,23,18,749,592,153,8,1,3,69,142,3,0,2,0,478,4,38,20,"1,623",18,14,2,15,1,21,33,-0.06,19.3,31,0,1,1,0,0,0,3,0,0.5,0.5,0.7,34,48,91,19,3,20.7,0,-0.5,53,251,386,327,25,957,18,8,10,476,2566,1221,24,5,31,9,502,478,749,6658,2707,296,361,148,236,19,84,0.5,8,36,8,5,0,31,16,0,17,22,0,0,0,77,16,24,24,19,1,1,2,1,0,3,3,0,0,0,0,0,18,14,2,16,29,13,24,6,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Alex McCarthy,GK,31,17,508,343,165,40,0,0,0,0,0,0,0,0,318,0,2,17,"1,530",17,17,0,1,0.94,16,27,-0.03,20.9,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,427,533,3,0,0,536,0,0,0,278,1311,913,0,0,0,0,231,318,508,8708,6548,79,79,139,141,97,283,0,1,9,0,0,0,0,1,0,0,0,0,0,0,9,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,71,44,3,7,7,5,0,0,0,0,0,6,21.5,0.31,-5.5,74,246,383,78,34.7,125,50.6,255,22,5,9.6,3
Adam Armstrong,FW,24,15.7,324,283,40,0,4,1,18,2,0,0,0,0,229,1,6,23,"1,413",17,10,6,14,0.87,12,31,-0.99,16.6,28.9,2,2,4,2,0,0,1,0,4.5,4.5,1.6,39,30,105,47,14,17.2,0,-2.5,9,40,184,275,75,493,42,16,26,287,1882,768,24,22,45,13,335,229,324,3453,610,111,142,93,126,12,22,1.4,13,11,13,0,0,13,6,2,3,4,1,0,0,36,13,23,36,22,0,5,6,3,0,3,2,0,0,0,1,0,2,2,6,0,6,6,13,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
