Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
James Ward-Prowse,MF,24,38,1988,1608,375,87,2,25,267,50,183,96,77,2,1444,5,23,38,"3,420",38,38,0,0,1.37,51,60,0,56.1,52.8,5,3,8,4,1,3,9,0,7.3,4.8,6.8,17,170,82,54,23,23.9,24,-2.3,118,441,1267,721,42,2411,21,14,7,896,3484,1356,36,3,28,21,1165,1444,1988,24974,7797,652,756,607,757,141,373,5.9,62,144,33,8,0,57,43,0,60,48,1,0,0,249,69,64,116,53,49,1,7,2,4,6,2,2,0,1,1,0,39,39,14,39,94,55,48,14,34,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Jan Bednarek,DF,23,34,1595,1509,82,29,0,7,1,53,0,0,0,0,1183,4,14,34,"3,057",34,33,0,2,1.26,43,57,-1.65,50.1,48.9,1,1,2,1,0,0,4,0,1.1,1.1,1.1,4,90,0,7,1,7.8,0,-0.1,269,952,1049,40,15,2033,2,2,0,806,3186,1736,4,1,11,1,962,1183,1595,21460,8491,480,568,589,758,103,222,0.7,3,57,2,0,0,33,12,0,77,38,0,1,1,161,125,46,19,15,0,0,2,1,1,1,0,0,0,1,0,0,41,18,6,31,61,30,44,23,21,198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Danny Ings,FW,27,31.2,680,669,3,0,1,4,29,0,0,0,0,0,410,8,27,38,"2,804",32,15,6,0,1.37,42,44,0.96,45,38.8,22,2,24,21,1,2,3,0,16.2,14.7,2.7,50,75,194,91,35,13.9,0,5.8,33,110,440,566,165,1094,97,48,49,579,3011,1315,33,26,70,50,695,410,680,5939,1574,230,332,121,195,29,71,2.3,35,38,23,4,0,36,25,12,9,25,2,0,0,121,45,114,100,60,0,14,13,8,5,15,6,0,5,1,1,2,16,16,10,13,67,54,62,4,58,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Nathan Redmond,MF,25,30.7,1072,1044,22,1,4,19,41,4,0,0,0,0,763,6,30,32,"2,762",32,24,0,0,1.41,43,51,-0.12,45.8,41.5,4,4,8,4,0,0,2,0,5.1,5.1,3.3,126,104,200,59,21,18.9,2,-1.1,30,178,636,677,110,1442,123,79,44,908,6983,3500,81,52,73,52,990,763,1072,11856,2570,414,499,257,346,56,128,2.7,36,56,38,7,0,23,31,5,16,29,0,0,0,203,17,43,98,70,0,12,5,10,1,9,7,0,1,0,1,0,17,23,9,21,57,36,39,2,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Ryan Bertrand,DF,29,30.5,1702,1278,417,48,2,9,122,344,25,10,10,3,1250,7,50,32,"2,742",31,29,1,2,1.38,43,44,1.03,45.5,38.6,1,1,2,1,0,0,3,1,1.7,1.7,3.3,78,130,134,18,3,19.4,1,-0.7,58,364,960,665,44,1972,24,11,13,890,4825,2759,38,2,46,21,1044,1250,1702,19485,8031,726,840,411,545,81,197,3.8,30,104,32,16,0,27,33,1,37,29,0,0,0,118,58,56,73,51,18,0,1,3,0,1,0,1,0,0,0,0,22,15,10,26,58,32,27,12,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
Pierre Højbjerg,MF,23,30.6,1870,1796,71,48,4,24,27,17,1,0,0,0,1446,3,24,33,"2,752",30,29,3,1,1.27,39,51,-0.8,45.5,42.4,0,1,1,0,0,0,5,0,3.2,3.2,1.8,33,219,55,46,11,22,0,-3.2,83,412,1446,426,39,2248,52,40,12,1134,5822,2633,42,6,64,26,1340,1446,1870,25247,7081,647,764,621,787,141,235,1.7,30,159,27,7,0,46,36,1,46,49,0,1,0,326,54,42,83,65,1,4,4,6,3,8,5,0,1,0,2,0,34,38,8,39,91,52,44,5,39,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Alex McCarthy,GK,29,28,826,541,280,102,0,0,0,0,0,0,0,0,459,5,1,28,"2,520",28,28,0,8,1.57,42,35,1.85,41.7,37.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,678,882,6,0,0,888,2,2,0,431,2517,1716,0,0,0,0,351,459,826,16346,13880,66,67,154,160,238,590,0.1,1,22,1,0,0,1,3,0,0,1,0,0,0,30,16,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,11,3,35,113,78,13,5,10,7,2,1,1,0,0,4,37.2,0.32,3.2,191,528,643,76,41.6,178,56.6,439,25,27,12.8,6.5
Jack Stephens,DF,25,27.2,1299,1241,52,40,2,7,5,12,0,0,0,0,933,6,16,28,"2,451",27,25,1,6,1.43,38,38,0.84,39,38.8,1,3,4,1,0,0,4,1,1,1,1.4,17,81,11,6,1,9.2,0,0,196,720,832,52,20,1592,11,7,4,784,4165,2521,8,3,17,4,858,933,1299,19509,7922,268,331,539,653,119,271,1,8,80,12,0,0,14,13,0,31,27,0,1,0,140,49,66,17,15,0,1,0,0,1,3,3,0,0,0,0,0,30,13,1,24,46,22,38,22,16,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
Oriol Romeu,MF,27,20.7,1083,1071,11,11,1,9,6,0,0,0,0,0,871,1,19,30,"1,860",20,13,10,8,1.47,23,38,-1.07,27.7,33.3,0,0,0,0,0,0,5,0,0.2,0.2,1.6,17,110,13,8,0,23.7,0,-0.2,66,268,869,165,4,1291,16,13,3,584,2523,1221,22,0,14,4,733,871,1083,14768,4205,388,449,394,471,64,105,1,19,88,17,3,0,39,16,1,34,35,0,0,0,152,42,38,41,35,0,2,1,0,3,1,1,0,0,0,0,0,23,30,2,27,75,48,35,13,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Stuart Armstrong,MF,27,19.1,616,594,21,0,2,0,23,13,0,0,0,0,464,1,30,30,"1,715",19,7,11,2,1.5,32,25,1.21,27.8,28,5,3,8,5,0,0,4,0,2.8,2.8,2,45,71,101,46,20,21.2,0,2.2,49,149,419,335,42,889,53,30,23,470,3237,1472,34,8,55,25,544,464,616,6611,2171,265,323,154,191,22,35,1.4,18,36,22,4,0,25,20,4,11,19,0,0,0,106,13,29,60,43,0,6,5,5,1,8,4,0,1,2,0,1,19,11,2,9,38,29,22,4,18,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
