Kalidou Koulibaly,11,4,12.0,+1.1
Cheikhou Kouyat?,6,5,19.4,+0.6
Mateo Kova?i?,23,1,22.1,-0.8
Emil Krafth,0,0,0,0.0
Rasmus Kristensen,13,5,15.2,+2.2
Dejan Kulusevski,43,10,17.6,-0.5
Layvin Kurzawa,0,0,0,0.0
Adam Lallana,8,5,13.3,+1.1
Tariq Lamptey,5,0,20.1,-0.2
Manuel Lanzini,3,1,23.1,+0.5
Aymeric Laporte,10,1,14.9,-0.5
Juan Larios,0,0,0,0.0
Jamaal Lascelles,2,0,9.7,-0.1
Rom?o Lavia,12,3,27.0,+0.6
Dexter Lembikisa,0,0,0,0.0
Mario Lemina,9,2,27.4,-0.3
Cl?ment Lenglet,13,2,15.5,-1.0
Bernd Leno,0,0,0,0.0
Jefferson Lerma,35,10,17.6,+2.4
Jamal Lewis,0,0,0,0.0
Rico Lewis,5,2,21.1,-0.2
Keane Lewis-Potter,7,2,14.1,-0.5
Victor Lindel?f,3,0,7.9,-0.3
Jesse Lingard,10,2,19.3,-1.0
Valentino Livramento,0,0,0,0.0
Diego Llorente,6,0,12.5,-0.7
Hugo Lloris,0,0,0,0.0
Renan Lodi,15,0,19.9,-1.0
Ruben Loftus-Cheek,9,2,18.6,-0.8
Sean Longstaff,33,7,16.0,-2.6
Jamal Lowe,0,0,0,0.0
Douglas Luiz,34,12,25.0,+3.2
Sa?a Luki?,5,1,27.1,-0.1
Lyanco,12,4,19.1,+0.4
Alexis Mac Allister,80,28,22.5,-2.1
James Maddison,83,27,21.1,+1.3
Noni Madueke,12,6,15.6,+0.1
Gabriel Magalh?es,32,9,11.9,-2.1
Harry Maguire,3,0,9.0,-0.3
Riyad Mahrez,42,12,17.2,-0.6
Kobbie Mainoo,0,0,0,0.0
Ainsley Maitland-Niles,1,1,31.4,0.0
Tyrell Malacia,5,2,22.1,-0.2
Orel Mangala,9,3,20.7,+0.4
Javier Manquillo,0,0,0,0.0
Sekou Mara,17,4,16.2,0.0
Solly March,74,31,16.2,-1.1
Emiliano Marcondes,0,0,0,0.0
Marquinhos,0,0,0,0.0
Anthony Martial,26,12,13.2,-0.2
Gabriel Martinelli,79,30,15.4,+5.9
Emiliano Mart?nez,0,0,0,0.0
Lisandro Mart?nez,10,1,14.8,+0.5
Pape Matar Sarr,2,0,27.3,-0.1
Jean-Philippe Mateta,27,7,12.2,-1.4
Jo?l Matip,5,3,8.3,+0.3
Neal Maupay,32,13,14.3,-3.8
Kevin Mbabu,0,0,0,0.0
Bryan Mbeumo,70,32,16.3,-0.6
James McArthur,0,0,0,0.0
Alex McCarthy,0,0,0,0.0
John McGinn,42,11,23.6,-1.4
Scott McKenna,2,0,8.2,-0.1
Weston McKennie,13,2,15.9,-0.8
Dwight McNeil,46,15,20.5,+3.5
Scott McTominay,13,6,14.9,-0.9
Ben Mee,28,7,10.3,-0.1
Edouard Mendy,0,0,0,0.0
Nampalys Mendy,2,1,21.1,+0.9
Chris Mepham,8,4,9.8,-0.7
Illan Meslier,1,1,9.0,-0.1
Alex Mighten,0,0,0,0.0
Lewis Miley,1,0,20.1,-0.1
Luka Milivojevi?,7,0,25.1,-0.3
James Milner,7,1,17.9,-0.4
Yerry Mina,8,4,8.4,+0.5
Tyrone Mings,7,2,12.1,-0.2
Tyrick Mitchell,6,1,11.6,-0.6
Kaoru Mitoma,52,21,13.2,-1.1
Aleksandar Mitrovi?,85,27,15.1,-0.9
Kieffer Moore,23,8,11.2,-0.4
Andrew Moran,0,0,0,0.0
?lex Moreno,13,3,18.4,-0.6
Mason Mount,33,9,19.7,+1.0
Lucas Moura,4,1,10.9,+0.5
Jo?o Moutinho,16,3,18.4,-1.3
Divin Mubama,0,0,0,0.0
Mykhailo Mudryk,14,5,18.4,-1.9
Jacob Murphy,29,10,18.6,+0.7
Enock Mwepu,2,1,16.7,-0.2
Vitaliy Mykolenko,10,3,20.3,-0.5
Keylor Navas,0,0,0,0.0
Wilfred Ndidi,7,2,25.1,-0.2
Reiss Nelson,12,7,16.4,+1.9
Neto,0,0,0,0.0
Pedro Neto,17,3,20.7,-1.1
R?ben Neves,63,13,26.7,+0.8
Moussa Niakhate,6,3,12.4,-0.6
Eddie Nketiah,41,14,11.3,-4.2
Matheus Nunes,28,9,17.6,-1.4
Darwin N??ez,84,35,15.1,-2.6
Ethan Nwaneri,0,0,0,0.0
Christian N?rgaard,19,8,11.4,-0.6
Lewis O'Brien,7,2,23.8,+0.7
Odeluga Offiah,0,0,0,0.0
Angelo Ogbonna,3,0,12.6,-0.3
Michael Olise,51,14,21.1,-0.9
Robin Olsen,0,0,0,0.0
Amadou Onana,34,6,16.8,-2.0
Josh Onomah,0,0,0,0.0
Paul Onuachu,11,5,14.2,-1.3
Frank Onyeka,9,4,17.4,-1.0
Mislav Or?i?,0,0,0,0.0
Stefan Ortega,0,0,0,0.0
Dango Ouattara,26,5,14.3,-2.6
Alex Oxlade-Chamberlain,7,3,16.3,-0.2
David Ozoh,0,0,0,0.0
Jo?o Palhinha,39,9,17.2,+0.1
Cole Palmer,11,3,13.7,-1.2
Emerson Palmieri,11,5,14.5,+0.2
Lucas Paquet?,52,14,19.2,-0.4
Thomas Partey,28,4,20.4,+0.8
Nathan Patterson,8,1,18.2,-0.5
Ben Pearson,2,1,25.2,0.0
Facundo Pellistri,0,0,0,0.0
Andreas Pereira,61,22,21.3,-3.3
Ricardo Pereira,2,1,17.8,+0.9
Ayoze P?rez,8,2,15.9,-1.1
Ivan Peri?i?,29,8,15.3,-1.6
Romain Perraud,30,6,22.3,+0.7
M?ximo Perrone,0,0,0,0.0
Cameron Peupion,1,0,8.0,-0.1
Kalvin Phillips,6,0,22.9,-0.3
Nathaniel Phillips,1,0,10.8,0.0
Jordan Pickford,0,0,0,0.0
Ethan Pinnock,15,8,10.0,0.0
Daniel Podence,43,17,16.5,+2.1
Nick Pope,0,0,0,0.0
Pedro Porro,26,7,20.4,+1.2
Dennis Praet,5,2,13.6,0.0
Isaac Price,0,0,0,0.0
Christian Pulisic,19,6,16.8,-0.7
Aaron Ramsdale,0,0,0,0.0
Jacob Ramsey,33,13,15.9,+1.0
Marcus Rashford,108,49,16.4,+1.6
David Raya,1,0,9.1,-0.1
Tim Ream,3,2,9.8,+0.7
Nathan Redmond,0,0,0,0.0
Harrison Reed,20,7,20.1,+1.1
Bobby Reid,31,10,13.7,+0.1
Declan Rice,35,8,23.6,+1.6
Chris Richards,4,0,9.1,-0.7
Richarlison,27,14,12.6,-2.3
Ja?ro Riedewald,1,0,14.7,-0.1
Matt Ritchie,0,0,0,0.0
Andrew Robertson,13,2,14.5,-1.3
Antonee Robinson,3,0,25.7,-0.1
Joel Robles,0,0,0,0.0
Marc Roca,35,13,22.3,-1.1
Marek Rod?k,0,0,0,0.0
Rodri,50,14,17.1,-2.6
Rodrigo,66,25,15.8,+5.0
Mads Roerslev,3,0,14.8,-0.3
Cristian Romero,11,2,12.3,-1.5
Oriol Romeu,0,0,0,0.0
Cristiano Ronaldo,25,6,17.7,-0.9
Connor Ronan,0,0,0,0.0
Salom?n Rond?n,4,1,19.3,-0.8
Joe Rothwell,3,2,24.1,-0.1
Georginio Rutter,4,0,14.0,-0.4
Jos? S?,0,0,0,0.0
Marcel Sabitzer,11,3,18.2,-0.7
Allan Saint-Maximin,28,11,17.6,-0.6
Bukayo Saka,86,29,16.3,+2.8
Mohamed Salah,121,45,15.1,-2.6
William Saliba,6,3,13.8,+1.1
Mohammed Salisu,19,4,12.2,-1.5
Albert Sambi Lokonga,0,0,0,0.0
Albert Sambi Lokonga1,2,1,17.9,-0.2
Davinson S?nchez,6,2,12.2,-0.6
Robert S?nchez,0,0,0,0.0
Jadon Sancho,21,9,14.1,+1.8
Morgan Sanson,0,0,0,0.0
Pablo Sarabia,20,5,14.8,-2.1
Jeremy Sarmiento,5,2,20.5,-0.3
Gianluca Scamacca,30,10,18.7,+0.5
Gustavo Scarpa,7,1,26.9,-0.3
Kevin Schade,12,4,11.9,-2.1
Fabian Sch?r,56,14,14.4,-3.9
Jeffrey Schlupp,28,9,17.5,-0.2
N?lson Semedo,9,0,20.5,-0.4
Antoine Semenyo,3,1,17.2,+0.7
Marcos Senesi,8,2,9.1,+0.4
Ryan Sessegnon,18,6,14.6,+0.4
Luke Shaw,14,4,18.7,-0.1
Jonjo Shelvey,0,0,0,0.0
Jonjo Shelvey1,6,0,24.4,-0.2
Bernardo Silva,25,9,18.1,+1.8
Thiago Silva,15,2,13.0,-1.5
Ellis Simms,8,1,16.1,+0.1
Luis Sinisterra,28,11,16.2,+1.3
Oliver Skipp,7,3,23.2,+0.7
Adam Smith,5,1,16.2,-0.5
Emile Smith Rowe,4,1,15.8,-0.3
C?dric Soares,0,0,0,0.0
C?dric Soares1,2,0,25.4,-0.1
Dominic Solanke,76,28,12.8,-3.1
Manor Solomon,11,7,19.9,+2.7
Tom?? Sou?ek,34,13,10.8,-2.0
Boubakary Soumar?,1,0,28.0,0.0
Harry Souttar,8,1,9.6,-1.4
?a?lar S?y?nc?,5,2,9.5,+0.6
Djed Spence,1,0,8.9,-0.1
Jack Stacey,1,0,16.0,-0.1
Junior Stanislas,1,0,24.5,0.0
Jay Stansfield,2,0,13.9,-0.3
Jason Steele,0,0,0,0.0
Jack Stephens,0,0,0,0.0
Jack Stephens1,2,1,5.2,-0.4
Raheem Sterling,42,16,13.6,-0.2
John Stones,11,3,13.4,+1.0
Pascal Struijk,16,7,13.4,+0.6
Kamaldeen Sulemana,24,7,18.8,+0.3
Crysencio Summerville,29,9,15.3,+1.1
Sam Surridge,9,2,11.6,-0.8
Japhet Tanganga,0,0,0,0.0
Matt Targett,1,0,25.8,0.0
James Tarkowski,32,9,9.0,-2.1
Marcus Tavernier,37,14,17.3,+1.9
Tet?,15,1,19.8,-0.8
Kenny Tete,13,5,18.9,+0.3
Luke Thomas,3,0,16.6,-0.1
Youri Tielemans,29,8,27.7,+0.5
Kieran Tierney,7,2,23.1,-0.3
Harry Toffolo,6,2,17.6,-0.3
Takehiro Tomiyasu,3,0,12.1,-0.2
James Tomkins,3,2,12.7,0.0
Ivan Toney,87,33,16.5,+1.3
Adama Traor?,19,7,15.0,+0.6
Bertrand Traor?,9,3,16.4,+1.3
Boubacar Traor?,3,0,29.3,-0.1
Mark Travers,0,0,0,0.0
Kieran Trippier,14,4,27.1,+0.1
Leandro Trossard,17,5,17.5,-0.8
Leandro Trossard1,38,17,15.0,+2.6
Kostas Tsimikas,7,2,15.5,-0.3
Deniz Undav,27,12,13.8,+0.5
Yan Valery,0,0,0,0.0
Virgil van Dijk,30,9,12.8,+0.4
Rapha?l Varane,8,4,11.6,-0.7
Jamie Vardy,27,13,12.3,-3.7
Jo?l Veltman,15,5,16.3,-0.8
Fabio Vieira,15,2,20.1,+0.2
Mat?as Vi?a,9,6,18.6,+1.1
R?ben Vinagre,0,0,0,0.0
Carlos Vin?cius,21,12,11.9,+1.7
Theo Walcott,20,7,16.9,-0.2
Kyle Walker,5,1,24.8,-0.4
Kyle Walker-Peters,13,5,18.1,0.0
Aaron Wan-Bissaka,10,2,14.7,-1.2
Danny Ward,0,0,0,0.0
Joel Ward,8,2,16.5,-0.1
James Ward-Prowse,40,16,27.1,+3.3
Ollie Watkins,84,45,12.6,-1.5
Adam Webster,18,2,11.2,-1.8
Wout Weghorst,14,5,12.5,-2.0
Danny Welbeck,62,22,14.1,-3.4
Ben White,10,2,16.7,+0.7
Harvey White,0,0,0,0.0
Joseph Whitworth,0,0,0,0.0
Neco Williams,25,7,21.2,-0.3
Willian,41,17,18.8,+1.6
Joe Willock,58,16,16.9,-4.0
Callum Wilson,70,31,12.4,+0.6
Harry Wilson,18,4,16.0,0.0
Yoane Wissa,32,15,14.1,+1.3
Maximilian W?ber,9,2,13.3,-0.7
Chris Wood,8,3,14.7,+0.2
Chris Wood1,3,1,8.2,0.0
Joe Worrall,7,2,12.2,+0.2
Granit Xhaka,40,14,16.6,+2.3
Ryan Yates,26,5,16.8,-2.3
Ashley Young,15,3,25.1,+0.5
Illia Zabarnyi,0,0,0,0.0
Wilfried Zaha,64,21,16.8,+0.5
Denis Zakaria,2,0,16.9,-0.2
Jordan Zemura,4,0,12.9,-0.4
Oleksandr Zinchenko,28,7,22.7,-0.4
Hakim Ziyech,16,3,22.7,-0.6
Kurt Zouma,19,5,10.1,-0.2
Martin ?degaard,93,31,19.2,+5.0
