Brenden Aaronson,95,57,17,7,5,8,1,7,3,1,0,1,1,1
George Abbott,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Che Adams,57,44,1,2,5,5,0,7,5,0,0,0,2,0
Tyler Adams,43,42,0,0,0,1,0,1,1,0,0,0,0,0
Tosin Adarabioyo,18,15,0,0,3,0,0,0,0,0,0,0,0,0
Nayef Aguerd,14,12,1,0,1,0,0,0,0,0,0,0,0,0
Naouirou Ahamada,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Rayan A?t-Nouri,23,14,2,4,1,2,0,0,0,0,0,0,0,0
Kristoffer Ajer,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Akanji,23,22,0,0,1,0,0,0,0,0,0,0,0,0
Nathan Ak?,24,20,1,0,2,0,1,2,2,0,0,0,0,0
Marc Albrighton,7,5,2,0,0,0,0,0,0,0,0,0,0,0
Thiago Alc?ntara,40,33,0,3,1,1,2,2,2,0,0,0,0,0
Carlos Alcaraz,22,14,0,2,3,2,1,4,3,0,0,1,0,0
Trent Alexander-Arnold,124,81,34,3,5,1,0,17,14,2,1,0,0,0
Alisson,3,3,0,0,0,0,0,2,2,0,0,0,0,0
Dele Alli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel Almir?n,87,63,2,10,9,3,0,13,5,1,5,2,0,0
Juli?n ?lvarez,52,39,0,6,5,2,0,5,2,0,1,1,1,0
Daniel Amartey,15,15,0,0,0,0,0,1,1,0,0,0,0,0
Samuel Amo-Ameyaw,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Joachim Andersen,25,20,3,0,0,1,1,1,0,1,0,0,0,0
Elliot Anderson,22,16,0,2,0,4,0,1,1,0,0,0,0,0
Jaidon Anthony,38,28,3,4,1,1,1,4,2,0,1,0,1,0
Michail Antonio,39,24,0,7,3,5,0,9,6,0,3,0,0,0
Antony,74,61,0,5,3,4,1,7,6,0,1,0,0,0
Cameron Archer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
