,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Ben Mee,DF,28,38.0,1522,1477,37.0,29.0,1.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,1134.0,8.0,16.0,,,,,,,,,,,,,
1,Jack Cork,MF,29,36.8,1348,1335,9.0,4.0,3.0,20.0,14.0,1.0,1.0,1.0,0.0,0.0,1083.0,4.0,20.0,,,,,,,,,,,,,
2,Charlie Taylor,DF,24,36.0,1722,1272,441.0,17.0,0.0,5.0,119.0,420.0,4.0,4.0,0.0,0.0,1233.0,9.0,62.0,,,,,,,,,,,,,
3,James Tarkowski,DF,25,34.3,1150,1125,17.0,14.0,0.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,792.0,8.0,6.0,,,,,,,,,,,,,
4,Ashley Westwood,MF,28,31.4,1525,1375,134.0,39.0,5.0,17.0,87.0,4.0,42.0,35.0,0.0,5.0,1118.0,16.0,23.0,,,,,,,,,,,,,
5,Chris Wood,FW,26,28.8,613,601,10.0,1.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,390.0,2.0,16.0,,,,,,,,,,,,,
6,Ashley Barnes,FW,28,26.5,534,513,12.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,308.0,9.0,18.0,,,,,,,,,,,,,
7,Jeff Hendrick,"MF,FW",26,22.9,690,652,35.0,2.0,4.0,2.0,24.0,4.0,2.0,1.0,0.0,0.0,503.0,3.0,30.0,,,,,,,,,,,,,
8,Matthew Lowton,DF,29,19.4,914,690,219.0,6.0,3.0,4.0,58.0,213.0,0.0,0.0,0.0,0.0,626.0,5.0,20.0,,,,,,,,,,,,,
9,Joe Hart,GK,31,19.0,622,331,284.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,7.0,0.0,,,,,,,,,,,,,
10,Tom Heaton,GK,32,19.0,592,329,257.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,6.0,0.0,,,,,,,,,,,,,
11,Phil Bardsley,DF,33,18.6,783,583,195.0,9.0,0.0,3.0,37.0,186.0,0.0,0.0,0.0,0.0,526.0,5.0,19.0,,,,,,,,,,,,,
12,Dwight McNeil,MF,18,17.7,583,522,53.0,26.0,4.0,5.0,117.0,5.0,22.0,20.0,1.0,0.0,380.0,8.0,33.0,,,,,,,,,,,,,
