Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Jordan Pickford,GK,24,38,1275,832,438,147,0,11,0,0,0,0,0,0,772,5,0,38,"3,420",38,38,0,0,1.42,54,46,0,49.7,45.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1116,1339,17,0,0,1355,0,0,0,665,4209,2880,0,0,2,0,561,772,1275,26263,19906,77,77,362,373,332,819,0.1,1,33,0,0,0,1,4,0,0,0,0,1,0,19,11,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,46,136,89,15,9,14,14,5,2,3,0,2,9,45.3,0.3,1.3,253,724,979,152,42.3,291,53.7,431,14,40,17.3,40
Gylfi Sigurðsson,MF,28,34.6,1206,1011,176,56,19,2,196,1,105,39,59,3,802,19,49,38,"3,117",36,17,2,0,1.42,51,41,0.88,46.9,40.2,13,6,19,11,2,5,3,0,10.7,6.7,6.9,51,172,144,81,29,20.3,7,2.3,21,147,694,763,99,1586,67,38,29,830,3575,1610,44,7,78,32,960,802,1206,12498,4914,389,474,257,349,85,209,6.1,73,88,49,9,0,33,39,3,28,36,0,0,0,157,19,40,151,88,36,9,10,7,1,15,10,1,1,3,0,0,20,25,11,16,47,31,38,4,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Michael Keane,DF,25,33,1606,1560,41,38,0,15,4,3,0,0,0,0,1292,5,16,33,"2,969",33,32,0,2,1.48,50,39,0.93,42.1,40.7,1,2,3,1,0,0,2,0,2.3,2.3,1.4,11,113,2,31,9,10.6,0,-1.3,243,1029,876,77,47,1974,7,6,1,994,5048,3003,6,0,10,4,1130,1292,1606,25407,10067,433,511,682,767,155,269,0.3,9,89,5,1,0,22,7,0,43,25,0,0,0,161,191,122,21,17,0,0,3,0,1,1,1,0,0,0,0,0,22,16,3,19,32,13,30,22,8,185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Lucas Digne,DF,25,32.9,2119,1558,554,90,0,4,280,375,89,34,48,1,1478,7,77,35,"2,965",33,31,2,1,1.43,46,38,0.24,44.1,38.7,4,4,8,4,0,0,5,1,1.3,1.3,7.1,82,167,221,34,10,25,11,2.7,119,649,1020,858,32,2503,30,14,16,1093,5214,2699,59,5,31,30,1200,1478,2119,23389,10150,793,934,501,716,125,301,5.3,71,99,52,34,0,39,32,2,60,46,0,0,1,181,87,43,111,63,40,2,4,0,2,9,6,2,0,1,0,0,45,18,8,28,45,17,43,9,34,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Richarlison,FW,21,29.6,849,833,12,4,4,8,47,5,0,0,0,0,549,4,46,35,"2,665",32,15,3,0,1.49,38,34,-0.34,40.4,35.8,13,1,14,13,0,0,5,1,9.4,9.3,2,95,74,220,83,28,14.6,1,3.6,37,157,492,680,147,1307,81,39,41,837,5310,2565,71,38,111,90,906,549,849,7504,1643,316,409,133,215,36,62,1.7,21,40,24,2,0,32,73,17,16,34,2,0,0,162,66,150,86,49,0,8,13,15,1,11,4,0,2,3,2,0,19,20,10,8,24,16,30,2,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Kurt Zouma,DF,23,29,1467,1407,58,37,0,26,2,21,0,0,0,0,1221,2,9,32,"2,612",29,28,3,2,1.31,40,39,-0.75,38.1,33.3,2,2,4,2,0,0,4,1,1.5,1.5,0.4,23,105,4,19,3,13.5,0,0.5,147,787,919,84,37,1780,8,7,1,974,5166,3027,17,0,17,13,1045,1221,1467,23406,7869,476,537,545,626,171,252,0.6,6,65,4,0,1,20,15,2,54,21,0,0,0,158,98,51,18,15,0,1,2,0,0,3,3,0,0,0,0,0,16,14,2,4,11,7,27,12,15,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Séamus Coleman,DF,29,28.4,1611,1267,341,8,0,4,81,333,0,0,0,0,1228,3,49,29,"2,558",29,27,0,3,1.62,43,30,0.98,37.3,34.4,2,2,4,2,0,0,1,0,1.6,1.6,3.6,71,125,190,15,7,16.6,0,0.4,94,540,848,555,52,1920,44,21,23,959,4653,2309,48,14,43,23,1015,1228,1611,17626,7326,740,831,374,511,58,153,2.4,23,80,23,14,0,22,20,3,26,25,0,1,1,169,44,31,49,41,2,3,1,1,1,3,3,0,0,0,0,0,23,18,3,19,30,11,14,5,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Bernard,MF,25,23.5,864,851,10,2,7,3,51,4,4,1,2,0,625,3,24,34,"2,116",25,4,9,1,1.44,29,19,0.56,28.9,26.6,1,3,4,1,0,0,5,0,2.6,2.6,2.3,99,89,202,23,5,17,0,-1.6,20,202,473,521,69,1180,82,40,42,754,4838,2619,66,33,74,40,797,625,864,9062,2659,353,417,192,280,37,75,2.9,40,36,37,10,0,17,27,2,27,30,0,0,0,180,3,13,84,63,1,10,2,6,2,13,9,0,3,1,0,0,19,22,8,15,55,40,37,2,35,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Theo Walcott,FW,29,23.5,633,625,7,2,1,1,53,3,2,0,0,0,433,1,27,37,"2,119",24,8,13,1,1.38,36,33,-0.22,27.8,29.2,5,2,7,5,0,0,1,0,5.7,5.7,2.7,50,52,167,43,21,15.1,0,-0.7,13,127,350,430,111,888,59,31,28,613,3368,1652,33,24,77,37,661,433,633,5521,1548,262,335,105,159,19,46,2.3,21,36,13,9,0,11,26,19,22,17,0,0,0,112,14,45,57,38,1,1,7,10,0,6,4,1,0,1,0,0,11,9,7,10,22,12,17,1,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
André Gomes,MF,25,22,1224,1181,41,16,1,28,16,6,0,0,0,0,1026,2,16,27,"1,980",24,15,3,0,1.3,28,28,-0.5,28.8,30.7,1,1,2,1,0,0,7,0,1.6,1.6,0.6,49,145,22,21,5,21.3,0,-0.6,43,278,920,265,23,1438,55,40,15,901,5051,2227,36,3,34,50,1012,1026,1224,18846,4548,446,508,407,468,136,184,1.1,6,106,19,1,0,49,26,0,20,23,0,0,0,178,35,32,46,34,0,7,3,2,0,2,1,0,1,0,0,0,12,24,3,13,59,46,27,4,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Dominic Calvert-Lewin,FW,21,19.8,439,431,6,0,3,0,8,1,0,0,0,0,266,2,14,35,"1,784",19,13,16,2,1.4,29,26,-0.12,27.5,21.7,6,2,8,6,0,0,3,0,5.5,5.5,1.4,32,31,136,52,16,14.1,0,0.5,24,52,309,350,82,702,39,21,18,417,2307,736,25,11,67,42,551,266,439,3212,570,162,235,49,98,16,24,1.1,12,23,7,1,0,34,32,6,7,7,1,0,0,61,110,146,35,22,0,4,5,4,0,5,2,0,0,2,1,0,3,3,7,7,15,8,16,3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Cenk Tosun,FW,27,11.8,264,251,11,1,1,1,4,0,0,0,0,0,183,2,12,25,"1,059",10,4,15,11,1.16,21,17,0.19,16.4,14.1,3,3,6,3,0,0,3,0,5,5,0.9,11,16,90,37,17,14,0,-2,4,23,162,219,66,401,9,2,7,246,938,346,13,8,39,19,297,183,264,2200,454,112,150,37,49,10,13,0.8,13,14,7,1,0,17,16,8,5,9,0,0,0,40,35,56,28,17,0,1,4,5,1,3,3,0,0,0,0,0,3,6,4,4,13,9,12,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Tom Davies,MF,20,10.9,515,490,23,4,1,2,6,3,0,0,0,0,406,2,9,16,980,10,9,6,20,1.63,13,19,-1.07,11.2,14.6,0,0,0,0,0,0,3,0,0.3,0.3,0.5,11,55,20,7,2,18.9,0,-0.3,11,99,394,157,12,646,17,13,4,395,1727,781,13,5,27,8,419,406,515,6619,1661,210,243,133,165,42,63,0.5,5,47,9,0,0,20,17,1,16,17,0,0,0,67,8,17,12,10,0,1,0,1,0,1,1,0,0,0,0,0,9,17,1,7,23,16,15,1,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Yerry Mina,DF,23,9.9,507,488,17,16,0,3,0,1,0,0,0,0,425,2,1,13,892,10,9,3,6,1.46,15,13,-0.01,14.9,15.9,1,0,1,1,0,0,3,0,0.3,0.3,0.1,7,39,3,4,1,10.8,0,0.7,77,323,265,21,12,607,0,0,0,356,1910,1189,1,0,6,2,379,425,507,8416,2939,135,158,225,248,58,83,0.1,3,26,3,0,0,13,5,1,8,7,1,0,0,41,38,26,6,5,0,0,0,1,0,1,1,0,0,0,0,0,8,6,0,6,9,3,11,5,6,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Morgan Schneiderlin,MF,28,9.3,548,542,5,4,2,6,2,0,0,0,0,0,484,1,3,14,834,10,7,4,5,1.86,16,9,0.72,12.5,6.4,0,1,1,0,0,0,2,0,0.1,0.1,0.4,6,47,5,3,0,17,0,-0.1,24,155,418,81,3,651,5,2,3,399,1361,525,5,1,13,7,422,484,548,7784,2030,255,274,154,174,51,65,0.6,8,43,4,0,0,21,7,0,15,16,0,0,0,71,19,16,15,15,0,0,0,0,0,2,2,0,0,0,0,0,11,11,2,6,14,8,16,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Jonjoe Kenny,DF,21,8.8,573,442,129,3,0,1,17,126,0,0,0,0,423,2,21,10,791,8,7,2,6,0.9,8,15,-1.31,9.4,10.6,0,1,1,0,0,0,1,0,0.1,0.1,0.6,16,51,35,3,0,22.8,0,-0.1,37,188,322,186,4,692,10,5,5,312,1231,645,13,1,7,9,331,423,573,6392,3055,228,262,154,202,25,65,0.7,6,42,12,4,0,10,1,0,17,16,0,0,0,52,23,11,16,16,0,0,0,0,0,2,2,0,0,0,0,0,16,4,1,10,18,8,13,2,11,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Leighton Baines,DF,33,4.2,262,188,74,13,0,2,18,53,8,4,3,0,208,0,6,6,375,5,3,1,25,1.5,8,6,0.3,4.9,6.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,6,17,13,2,1,25.5,1,-0.1,11,52,165,75,0,291,1,0,1,127,476,301,6,0,1,1,155,208,262,3030,1222,124,139,64,85,13,24,0.3,4,14,2,1,0,2,1,1,2,6,0,2,0,15,2,3,10,3,6,0,1,0,0,2,1,1,0,0,0,0,4,3,1,4,6,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
Mason Holgate,DF,21,4.5,256,242,14,11,0,4,0,3,0,0,0,0,197,0,3,5,408,4,4,1,3,1.2,7,9,-0.74,4.7,6.4,0,0,0,0,0,0,1,0,0,0,0,2,34,0,0,0,0,0,0,28,107,189,4,1,298,2,2,0,184,1182,826,2,0,1,2,187,197,256,4174,1491,59,70,100,117,35,62,0.1,0,25,2,0,0,2,7,1,3,4,0,0,0,21,14,16,4,3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,1,0,3,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Phil Jagielka,DF,35,3.7,193,182,11,10,0,1,0,1,0,0,0,0,144,0,0,7,331,4,3,3,6,2,5,2,0.67,5.5,2.4,1,0,1,1,0,0,0,1,0.6,0.6,0.3,0,6,0,1,1,4.4,0,0.4,23,114,104,7,6,225,0,0,0,99,430,198,0,0,2,0,124,144,193,3066,918,35,49,87,97,18,42,0.5,2,4,0,0,0,2,3,0,2,5,0,0,0,14,14,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,4,3,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oumar Niasse,FW,28,0.7,24,22,2,0,0,0,1,1,0,0,0,0,13,0,1,5,63,0,0,5,3,1,0,0,-0.21,1,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,1,3,10,3,1,12.6,0,-0.5,0,0,15,23,6,38,5,1,4,32,131,17,2,0,3,6,37,13,24,166,60,9,13,4,8,0,1,0.6,1,3,1,0,0,3,1,1,0,0,0,0,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
James McCarthy,MF,27,0.2,7,5,2,1,0,0,0,1,0,0,0,0,7,0,0,1,15,0,0,1,6,3,0,0,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,10,0,0,0,4,19,8,0,0,0,0,4,7,7,114,7,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
