,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Jack Grealish,"FW,MF",23.0,35.9,1546,1329,212.0,80.0,2.0,17.0,141.0,29.0,77.0,51.0,5.0,5.0,1219.0,5.0,43.0,,,,,,,,,,,,,
1,Tyrone Mings,DF,26.0,32.2,1400,1342,55.0,50.0,0.0,20.0,7.0,5.0,0.0,0.0,0.0,0.0,1085.0,3.0,13.0,,,,,,,,,,,,,
2,Douglas Luiz,MF,21.0,29.0,1243,1173,66.0,40.0,4.0,20.0,24.0,7.0,3.0,0.0,1.0,0.0,1010.0,4.0,11.0,,,,,,,,,,,,,
3,John McGinn,MF,24.0,25.7,794,701,84.0,28.0,3.0,26.0,66.0,4.0,24.0,20.0,0.0,0.0,600.0,9.0,22.0,,,,,,,,,,,,,
4,Matt Targett,"DF,MF",23.0,25.5,1229,988,236.0,30.0,3.0,12.0,81.0,196.0,10.0,9.0,0.0,0.0,883.0,5.0,25.0,,,,,,,,,,,,,
5,Ezri Konsa,DF,21.0,22.7,877,769,107.0,17.0,0.0,3.0,13.0,90.0,0.0,0.0,0.0,0.0,677.0,1.0,8.0,,,,,,,,,,,,,
6,Frederic Guilbert,"DF,MF",24.0,22.7,1046,824,216.0,15.0,0.0,8.0,91.0,200.0,1.0,0.0,0.0,0.0,679.0,6.0,35.0,,,,,,,,,,,,,
7,Wesley Moraes,FW,22.0,19.8,379,373,4.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,265.0,2.0,11.0,,,,,,,,,,,,,
8,Trézéguet eg,24,21.7,441.0,416,23,3.0,0.0,1.0,67.0,8.0,11.0,4.0,4.0,0.0,291.0,2.0,17.0,,,,,,,,,,,,,,
9,Tom Heaton,GK,33.0,19.9,628,350,276.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,2.0,0.0,,,,,,,,,,,,,
10,Marvelous Nakamba,MF,25.0,20.4,793,768,23.0,18.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,663.0,2.0,10.0,,,,,,,,,,,,,
11,Conor Hourihane,MF,28.0,17.0,739,572,166.0,76.0,1.0,2.0,112.0,14.0,55.0,21.0,17.0,1.0,547.0,1.0,17.0,,,,,,,,,,,,,
12,Kortney Hause,DF,24.0,17.2,825,785,36.0,14.0,1.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,607.0,4.0,11.0,,,,,,,,,,,,,
