,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,César Azpilicueta,DF,28.0,37.8,2950,2563,381.0,38.0,2.0,4.0,118.0,343.0,0.0,0.0,0.0,0.0,2494.0,6.0,74.0,,,,,,,,,,,,,
1,Jorginho it,26,35.1,3133.0,3071,50,49.0,34.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2785.0,12.0,31.0,,,,,,,,,,,,,,
2,Kepa Arrizabalaga,GK,23.0,36.0,1161,863,296.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,2.0,1.0,,,,,,,,,,,,,
3,David Luiz,DF,31.0,36.0,2643,2521,113.0,103.0,42.0,48.0,4.0,10.0,0.0,0.0,0.0,0.0,2317.0,9.0,10.0,,,,,,,,,,,,,
4,N'Golo Kanté,MF,27.0,34.4,2056,2032,15.0,9.0,4.0,7.0,19.0,6.0,0.0,0.0,0.0,0.0,1789.0,9.0,54.0,,,,,,,,,,,,,
5,Antonio Rüdiger,DF,25.0,31.9,2557,2491,58.0,47.0,8.0,28.0,1.0,11.0,0.0,0.0,0.0,0.0,2332.0,8.0,7.0,,,,,,,,,,,,,
6,Eden Hazard,FW,27.0,32.5,1985,1810,166.0,54.0,13.0,37.0,145.0,12.0,92.0,39.0,32.0,6.0,1581.0,9.0,47.0,,,,,,,,,,,,,
7,Marcos Alonso,DF,27.0,30.7,2255,1950,302.0,30.0,2.0,17.0,98.0,272.0,0.0,0.0,0.0,0.0,1862.0,3.0,52.0,,,,,,,,,,,,,
8,Willian br,29,23.3,1413.0,1249,156,39.0,8.0,13.0,169.0,6.0,111.0,31.0,52.0,11.0,1097.0,8.0,38.0,,,,,,,,,,,,,,
9,Pedro es,31,19.8,1138.0,1115,17,7.0,7.0,12.0,61.0,5.0,5.0,3.0,0.0,1.0,937.0,6.0,28.0,,,,,,,,,,,,,,
10,Mateo Kovačić,MF,24.0,19.3,1484,1439,44.0,13.0,8.0,10.0,8.0,7.0,1.0,0.0,0.0,0.0,1359.0,1.0,14.0,,,,,,,,,,,,,
11,Ross Barkley,MF,24.0,13.8,971,941,27.0,4.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,877.0,3.0,14.0,,,,,,,,,,,,,
12,Gonzalo Higuaín,FW,30.0,12.1,320,313,5.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,244.0,2.0,14.0,,,,,,,,,,,,,
13,Álvaro Morata,FW,25.0,10.5,233,226,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,176.0,1.0,7.0,,,,,,,,,,,,,
14,Olivier Giroud,FW,31.0,9.4,263,257,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,6.0,,,,,,,,,,,,,
15,Emerson Palmieri,DF,23.0,7.4,523,459,64.0,5.0,2.0,1.0,28.0,59.0,0.0,0.0,0.0,0.0,451.0,0.0,13.0,,,,,,,,,,,,,
16,Ruben Loftus-Cheek,"MF,FW",22.0,11.1,616,592,23.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,539.0,1.0,13.0,,,,,,,,,,,,,
17,Andreas Christensen,DF,22.0,6.9,459,445,14.0,13.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,426.0,0.0,4.0,,,,,,,,,,,,,
18,Callum Hudson-Odoi,FW,17.0,4.4,231,226,5.0,0.0,0.0,2.0,22.0,2.0,3.0,0.0,2.0,1.0,185.0,0.0,1.0,,,,,,,,,,,,,
19,Willy Caballero,GK,36.0,2.0,63,41,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,,,,,,,,,,,,,
20,Cesc Fàbregas,MF,31.0,2.0,198,185,11.0,8.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,169.0,2.0,1.0,,,,,,,,,,,,,
21,Davide Zappacosta,DF,26.0,1.4,91,74,17.0,2.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0,,,,,,,,,,,,,
22,Victor Moses,FW,27.0,0.3,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,,,,,,,,,,,,,
23,Gary Cahill,DF,32.0,0.3,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,
24,Squad Total,26774,24894.0,1797.0,471,146,216.0,692.0,762.0,215.0,74.0,86.0,19.0,22960.0,83.0,,,,,,,,,,,,,,,,,
25,Opponent Total,15784,13989.0,1718.0,407,32,169.0,511.0,731.0,141.0,54.0,31.0,10.0,12084.0,77.0,,,,,,,,,,,,,,,,,
26,César Azpilicueta,DF,28,38,"3,402",90.0,99.5,37.8,38.0,90.0,37.0,0.0,0.0,1.89,63.0,39.0,24.0,0.63,0.63,58.5,36.1,22.4,0.59,1.75,,,,,,,,
27,Jorginho it,26,37,"3,156",85,92.3,35.1,37.0,85.0,28.0,0.0,1.0,1.95,57.0,37.0,20.0,0.57,-0.79,52.8,34.6,18.2,0.52,-0.86,,,,,,,,,
28,Kepa Arrizabalaga,GK,23,36,"3,240",90.0,94.7,36.0,36.0,90.0,36.0,0.0,2.0,1.89,61.0,39.0,22.0,0.61,-0.39,56.4,35.4,21.1,0.59,0.03,,,,,,,,
29,David Luiz,DF,31,36,"3,238",90.0,94.7,36.0,36.0,90.0,35.0,0.0,2.0,1.92,60.0,36.0,24.0,0.67,0.67,55.9,34.8,21.1,0.59,0.02,,,,,,,,
30,N'Golo Kanté,MF,27,36,"3,092",86.0,90.4,34.4,36.0,86.0,32.0,0.0,1.0,1.89,57.0,38.0,19.0,0.55,-0.82,52.1,33.8,18.3,0.53,-0.55,,,,,,,,
31,Antonio Rüdiger,DF,25,33,"2,871",87.0,83.9,31.9,33.0,87.0,30.0,0.0,2.0,1.85,50.0,35.0,15.0,0.47,-1.01,46.4,31.7,14.7,0.46,-0.77,,,,,,,,
32,Eden Hazard,FW,27,37,"2,923",79.0,85.5,32.5,32.0,87.0,24.0,5.0,25.0,0.0,1.86,52.0,35.0,17.0,0.52,-0.74,50.4,31.2,19.1,0.59,0.03,,,,,,,
33,Marcos Alonso,DF,27,31,"2,759",89.0,80.7,30.7,31.0,89.0,29.0,0.0,1.0,1.97,52.0,28.0,24.0,0.78,0.78,48.4,29.3,19.2,0.63,0.21,,,,,,,,
34,Willian br,29,32,"2,097",66,61.3,23.3,26.0,76.0,9.0,6.0,21.0,5.0,1.94,38.0,25.0,13.0,0.56,-0.19,33.5,23.2,10.3,0.44,-0.37,,,,,,,,
35,Pedro es,31,31,"1,778",57,52.0,19.8,21.0,75.0,9.0,10.0,21.0,2.0,1.94,31.0,19.0,12.0,0.61,-0.05,29.9,18.6,11.4,0.58,-0.02,,,,,,,,
36,Mateo Kovačić,MF,24,32,"1,735",54.0,50.7,19.3,21.0,72.0,2.0,11.0,21.0,4.0,1.94,26.0,19.0,7.0,0.36,-0.54,26.1,20.9,5.2,0.27,-0.64,,,,,,,
37,Ross Barkley,MF,24,27,"1,245",46.0,36.4,13.8,13.0,75.0,3.0,14.0,19.0,9.0,2.0,28.0,13.0,15.0,1.08,0.71,23.8,10.9,12.9,0.93,0.54,,,,,,,
38,Gonzalo Higuaín,FW,30,14,"1,085",78.0,31.7,12.1,13.0,81.0,5.0,1.0,34.0,1.0,1.57,16.0,15.0,1.0,0.08,-0.8,16.0,11.5,4.5,0.37,-0.31,,,,,,,
39,Álvaro Morata,FW,25,16,941,59.0,27.5,10.5,11.0,76.0,4.0,5.0,21.0,1.0,2.0,15.0,11.0,4.0,0.38,-0.34,15.5,10.1,5.4,0.52,-0.09,,,,,,,
40,Olivier Giroud,FW,31,27,847,31.0,24.8,9.4,7.0,77.0,2.0,20.0,15.0,9.0,1.96,24.0,5.0,19.0,2.02,1.84,19.5,8.9,10.6,1.13,0.73,,,,,,,
41,Emerson Palmieri,DF,23,10,663,66.0,19.4,7.4,7.0,90.0,7.0,3.0,10.0,6.0,1.7,10.0,11.0,-1.0,-0.14,-0.95,10.0,7.4,2.7,0.36,-0.28,,,,,,,
42,Ruben Loftus-Cheek,"MF,FW",22,24,998,42.0,29.2,11.1,6.0,85.0,3.0,18.0,27.0,2.0,1.83,22.0,9.0,13.0,1.17,0.76,19.6,9.2,10.4,0.94,0.51,,,,,,,
43,Andreas Christensen,DF,22,8,617,77.0,18.0,6.9,6.0,90.0,6.0,2.0,38.0,22.0,1.75,16.0,7.0,9.0,1.31,0.83,13.0,5.6,7.4,1.08,0.6,,,,,,,
44,Callum Hudson-Odoi,FW,17,10,393,39.0,11.5,4.4,4.0,69.0,1.0,6.0,20.0,3.0,1.7,10.0,5.0,5.0,1.15,0.58,7.8,4.1,3.8,0.86,0.31,,,,,,,
45,Willy Caballero,GK,36,2,180,90.0,5.3,2.0,2.0,90.0,2.0,0.0,36.0,2.0,2.0,0.0,2.0,1.0,0.39,2.1,1.0,1.1,0.56,-0.03,,,,,,,,
46,Cesc Fàbregas,MF,31,6,180,30.0,5.3,2.0,1.0,95.0,1.0,5.0,17.0,9.0,1.33,2.0,2.0,0.0,0.0,-0.67,3.7,0.8,2.9,1.45,0.91,,,,,,,
47,Davide Zappacosta,DF,26,4,128,32.0,3.7,1.4,1.0,93.0,1.0,3.0,12.0,19.0,2.5,1.0,0.0,1.0,0.7,0.07,2.0,0.8,1.2,0.87,0.29,,,,,,,
48,Victor Moses,FW,27,2,28,14.0,0.8,0.3,0.0,0.0,2.0,13.0,2.0,2.0,0.0,1.0,-1.0,-3.21,-3.88,0.5,0.1,0.4,1.21,0.64,,,,,,,,
49,Gary Cahill,DF,32,2,24,12.0,0.7,0.3,0.0,0.0,2.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,-0.64,0.5,0.3,0.2,0.6,0.02,,,,,,,,
50,Ethan Ampadu,"DF,MF",17,0,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
51,Danny Drinkwater,MF,28,0,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
52,Marc Guéhi,DF,18,0,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
53,Squad Total,"3,420",90,100,38.0,418.0,85.0,113.0,20.0,153.0,1.89,63.0,39.0,24.0,0.63,58.6,36.4,22.2,,,,,,,,,,,,,,
54,Opponent Total,"3,420",90,100,38.0,418.0,85.0,102.0,19.0,164.0,0.87,39.0,63.0,-24.0,-0.63,36.4,58.6,-22.2,,,,,,,,,,,,,,
55,César Azpilicueta,DF,28,38.0,38,"3,402",37.8,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,2.4,3.6,46.0,160.0,205.0,0.03,0.13,0.16,0.03,0.16,0.03,0.06,0.1,0.03,0.1
56,Jorginho it,26,37,37.0,"3,156",35.1,2.0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,1.4,0.6,3.2,3.8,30.0,323.0,46.0,0.06,0.0,0.06,0.03,0.03,0.04,0.09,0.13,0.02,0.11,
57,Kepa Arrizabalaga,GK,23,36.0,36,"3,240",36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,David Luiz,DF,31,36.0,36,"3,238",36.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,2.9,5.5,54.0,247.0,4.0,0.08,0.06,0.14,0.08,0.14,0.07,0.08,0.15,0.07,0.15
59,N'Golo Kanté,MF,27,36.0,36,"3,092",34.4,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,2.9,2.9,3.5,6.4,82.0,178.0,159.0,0.12,0.12,0.23,0.12,0.23,0.09,0.1,0.19,0.09,0.19
60,Antonio Rüdiger,DF,25,33.0,33,"2,871",31.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.5,2.5,0.6,3.1,21.0,174.0,1.0,0.03,0.0,0.03,0.03,0.03,0.08,0.02,0.1,0.08,0.1
61,Eden Hazard,FW,27,37.0,32,"2,923",32.5,16.0,15.0,31.0,12.0,4.0,4.0,2.0,0.0,10.5,7.4,10.0,17.4,276.0,249.0,439.0,0.49,0.46,0.95,0.37,0.83,0.32,0.31,0.63,0.23,0.53
62,Marcos Alonso,DF,27,31.0,31,"2,759",30.7,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,3.4,3.4,3.4,6.8,102.0,146.0,230.0,0.07,0.13,0.2,0.07,0.2,0.11,0.11,0.22,0.11,0.22
63,Willian br,29,32,26.0,"2,097",23.3,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,4.2,4.2,5.4,9.6,143.0,141.0,283.0,0.13,0.26,0.39,0.13,0.39,0.18,0.23,0.41,0.18,0.41,
64,Pedro es,31,31,21.0,"1,778",19.8,8.0,2.0,10.0,8.0,0.0,0.0,2.0,0.0,5.3,5.3,3.5,8.8,63.0,94.0,202.0,0.4,0.1,0.51,0.4,0.51,0.27,0.18,0.45,0.27,0.45,
65,Mateo Kovačić,MF,24,32.0,21,"1,735",19.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.2,2.2,1.7,3.9,59.0,140.0,66.0,0.0,0.1,0.1,0.0,0.1,0.11,0.09,0.2,0.11,0.2
66,Ross Barkley,MF,24,27.0,13,"1,245",13.8,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,2.1,6.2,32.0,90.0,50.0,0.22,0.36,0.58,0.22,0.58,0.29,0.15,0.45,0.29,0.45
67,Gonzalo Higuaín,FW,30,14.0,13,"1,085",12.1,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.9,4.9,1.3,6.1,12.0,17.0,92.0,0.41,0.0,0.41,0.41,0.41,0.4,0.1,0.51,0.4,0.51
68,Álvaro Morata,FW,25,16.0,11,941,10.5,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,6.1,6.1,0.2,6.4,12.0,13.0,82.0,0.48,0.0,0.48,0.48,0.48,0.59,0.02,0.61,0.59,0.61
69,Olivier Giroud,FW,31,27.0,7,847,9.4,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,4.6,4.6,2.2,6.8,3.0,9.0,75.0,0.21,0.43,0.64,0.21,0.64,0.49,0.23,0.72,0.49,0.72
70,Emerson Palmieri,DF,23,10.0,7,663,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,39.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
