,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Alphonse Areola,GK,27,36.0,1014,663,348.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,3.0,0.0,,,,,,,,,,,,,
1,Tosin Adarabioyo,DF,22,32.8,1918,1872,42.0,35.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,1647.0,4.0,11.0,,,,,,,,,,,,,
2,Ademola Lookman,"FW,MF",22,30.5,1199,1035,160.0,37.0,6.0,3.0,134.0,12.0,84.0,33.0,29.0,8.0,892.0,4.0,36.0,,,,,,,,,,,,,
3,Ola Aina,DF,23,29.6,1769,1486,282.0,28.0,0.0,13.0,52.0,254.0,0.0,0.0,0.0,0.0,1352.0,1.0,34.0,,,,,,,,,,,,,
4,Joachim Andersen,DF,24,30.3,1993,1902,83.0,68.0,0.0,35.0,12.0,15.0,0.0,0.0,0.0,0.0,1609.0,8.0,13.0,,,,,,,,,,,,,
5,Bobby Reid,"MF,FW",27,26.4,830,771,56.0,6.0,2.0,5.0,41.0,26.0,1.0,1.0,0.0,0.0,615.0,3.0,22.0,,,,,,,,,,,,,
6,Ivan Cavaleiro,FW,26,27.5,857,770,85.0,26.0,0.0,4.0,122.0,9.0,42.0,15.0,24.0,2.0,589.0,2.0,26.0,,,,,,,,,,,,,
7,Harrison Reed,MF,25,25.0,1516,1418,96.0,71.0,0.0,2.0,27.0,10.0,12.0,2.0,4.0,3.0,1288.0,2.0,19.0,,,,,,,,,,,,,
8,Antonee Robinson,DF,22,24.0,1385,1139,243.0,9.0,0.0,2.0,101.0,234.0,0.0,0.0,0.0,0.0,974.0,3.0,36.0,,,,,,,,,,,,,
9,Ruben Loftus-Cheek,"MF,FW",24,21.2,722,714,6.0,3.0,2.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,578.0,2.0,20.0,,,,,,,,,,,,,
10,Mario Lemina,MF,26,18.9,897,878,17.0,13.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,744.0,2.0,8.0,,,,,,,,,,,,,
11,Kenny Tete,"DF,MF",24,16.5,879,758,119.0,4.0,0.0,3.0,72.0,115.0,0.0,0.0,0.0,0.0,636.0,2.0,42.0,,,,,,,,,,,,,
12,Aleksandar Mitrović,FW,25,15.6,388,364,22.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,284.0,2.0,11.0,,,,,,,,,,,,,
13,Josh Maja,FW,21,9.0,181,178,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,6.0,,,,,,,,,,,,,
14,Tom Cairney,MF,29,8.4,632,593,38.0,20.0,1.0,7.0,37.0,0.0,16.0,3.0,10.0,1.0,560.0,1.0,6.0,,,,,,,,,,,,,
15,Joe Bryan,"DF,MF",26,7.4,430,341,87.0,14.0,1.0,1.0,48.0,66.0,7.0,0.0,6.0,1.0,298.0,2.0,13.0,,,,,,,,,,,,,
16,Tim Ream,DF,32,7.0,468,467,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,1.0,,,,,,,,,,,,,
17,Josh Onomah,MF,23,4.2,172,170,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,3.0,,,,,,,,,,,,,
18,Denis Odoi,DF,32,3.0,190,166,23.0,7.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,156.0,1.0,3.0,,,,,,,,,,,,,
19,Michael Hector,DF,28,2.9,187,176,11.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,,,,,,,,,,,,,
20,Fabio Carvalho,"MF,FW",17,2.8,89,84,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,7.0,,,,,,,,,,,,,
21,Aboubakar Kamara,"FW,MF",25,3.5,127,122,4.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,86.0,1.0,3.0,,,,,,,,,,,,,
22,Marek Rodák,GK,23,2.0,47,38,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,,,,,,,,,,,,,
23,Neeskens Kebano,"FW,MF",28,1.3,43,41,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,,,,,,,,,,,,,
24,Terence Kongolo,DF,26,1.0,45,44,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,,,,,,,,,,,,,
25,Tyrese Francois,DF,20,0.2,15,13,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,
