,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Nick Pope,GK,29,36.0,1088,655,421.0,138.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,12.0,0.0,,,,,,,,,,,,,
1,Dwight McNeil,MF,21,34.5,1154,1042,106.0,46.0,9.0,15.0,199.0,10.0,48.0,38.0,5.0,0.0,782.0,6.0,51.0,,,,,,,,,,,,,
2,James Tarkowski,DF,28,34.5,1190,1160,25.0,21.0,1.0,34.0,1.0,4.0,0.0,0.0,0.0,0.0,816.0,5.0,7.0,,,,,,,,,,,,,
3,Josh Brownhill,MF,25,32.8,1196,1114,70.0,22.0,1.0,10.0,53.0,6.0,22.0,20.0,2.0,0.0,891.0,12.0,22.0,,,,,,,,,,,,,
4,Charlie Taylor,DF,27,30.3,1375,1070,294.0,14.0,0.0,7.0,104.0,280.0,0.0,0.0,0.0,0.0,968.0,11.0,39.0,,,,,,,,,,,,,
5,Ashley Westwood,MF,31,25.4,1254,1056,183.0,49.0,7.0,10.0,122.0,4.0,73.0,64.0,3.0,1.0,871.0,15.0,22.0,,,,,,,,,,,,,
6,Ben Mee,DF,31,20.4,763,734,26.0,21.0,0.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,535.0,3.0,12.0,,,,,,,,,,,,,
7,Maxwel Cornet,"FW,MF",24,19.6,437,393,44.0,3.0,3.0,3.0,55.0,5.0,34.0,26.0,4.0,0.0,281.0,0.0,24.0,,,,,,,,,,,,,
8,Matthew Lowton,DF,32,19.7,887,682,200.0,18.0,4.0,11.0,51.0,182.0,0.0,0.0,0.0,0.0,599.0,5.0,25.0,,,,,,,,,,,,,
9,Jack Cork,MF,32,18.6,577,567,7.0,3.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,423.0,3.0,10.0,,,,,,,,,,,,,
10,Connor Roberts,DF,25,18.8,863,664,197.0,9.0,1.0,4.0,29.0,186.0,2.0,0.0,0.0,0.0,579.0,2.0,15.0,,,,,,,,,,,,,
11,Nathan Collins,DF,20,18.6,652,626,23.0,7.0,1.0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,448.0,3.0,3.0,,,,,,,,,,,,,
12,Aaron Lennon,"MF,FW",34,17.2,382,370,9.0,1.0,0.0,1.0,40.0,3.0,2.0,2.0,0.0,0.0,252.0,3.0,19.0,,,,,,,,,,,,,
13,Wout Weghorst,FW,28,16.1,434,430,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,276.0,3.0,22.0,,,,,,,,,,,,,
14,Chris Wood,FW,29,15.2,310,307,2.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,178.0,1.0,12.0,,,,,,,,,,,,,
15,Jay Rodriguez,FW,32,15.4,313,307,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,185.0,3.0,10.0,,,,,,,,,,,,,
16,Ashley Barnes,FW,31,9.0,198,191,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,122.0,6.0,6.0,,,,,,,,,,,,,
17,Erik Pieters,DF,32,8.1,348,266,79.0,2.0,1.0,3.0,14.0,77.0,0.0,0.0,0.0,0.0,242.0,3.0,14.0,,,,,,,,,,,,,
18,Matěj Vydra,FW,29,7.5,107,105,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,75.0,1.0,1.0,,,,,,,,,,,,,
19,Kevin Long,DF,30,4.6,102,101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,,,,,,,,,,,,,
20,Wayne Hennessey,GK,34,2.0,79,42,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,,,,,,,,,,,,,
21,Dale Stephens,MF,32,1.4,57,57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,,,,,,,,,,,,,
22,Squad Total,14107,12275,1731.0,370,32,135.0,747.0,783.0,183.0,152.0,14.0,1.0,9454.0,101.0,,,,,,,,,,,,,,,,,
23,Opponent Total,21508,19529,1925.0,473,44,168.0,861.0,846.0,265.0,95.0,79.0,5.0,16821.0,54.0,,,,,,,,,,,,,,,,,
24,Nick Pope,GK,29,36.0,"3,240",90,94.7,36.0,36.0,90.0,36.0,0.0,0.0,0.97,32.0,47.0,-15.0,-0.42,1.58,37.6,52.8,-15.2,-0.42,0.66,,,,,,,,
25,Dwight McNeil,MF,21,38.0,"3,107",82,90.8,34.5,35.0,87.0,26.0,3.0,21.0,0.0,0.92,32.0,49.0,-17.0,-0.49,0.08,34.6,49.8,-15.2,-0.44,0.19,,,,,,,
26,James Tarkowski,DF,28,35.0,"3,106",89,90.8,34.5,35.0,89.0,34.0,0.0,0.0,0.89,30.0,51.0,-21.0,-0.61,-1.18,37.0,52.7,-15.7,-0.45,0.04,,,,,,,,
27,Josh Brownhill,MF,25,35.0,"2,955",84,86.4,32.8,32.0,89.0,31.0,3.0,31.0,0.0,0.97,31.0,45.0,-14.0,-0.43,0.54,34.0,50.1,-16.0,-0.49,-0.22,,,,,,,
28,Charlie Taylor,DF,27,31.0,"2,731",88,79.9,30.3,30.0,90.0,30.0,1.0,31.0,0.0,0.84,28.0,48.0,-20.0,-0.66,-0.79,34.0,47.2,-13.2,-0.43,0.11,,,,,,,
29,Ashley Westwood,MF,31,27.0,"2,287",85,66.9,25.4,26.0,87.0,23.0,1.0,31.0,0.0,0.67,20.0,40.0,-20.0,-0.79,-0.87,24.5,39.1,-14.7,-0.58,-0.36,,,,,,,
30,Ben Mee,DF,31,21.0,"1,839",88,53.8,20.4,21.0,88.0,20.0,0.0,0.0,0.9,20.0,25.0,-5.0,-0.24,0.55,18.3,28.4,-10.1,-0.49,-0.08,,,,,,,,
31,Maxwel Cornet,"FW,MF",24,26.0,"1,766",68,51.6,19.6,21.0,76.0,8.0,5.0,35.0,2.0,0.81,24.0,24.0,0.0,0.0,1.03,21.2,31.2,-10.0,-0.51,-0.11,,,,,,,
