,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Ederson br,27,37.0,1128.0,951,175,36.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1016.0,2.0,2.0,,,,,,,,,,,,,,
1,João Cancelo,DF,27.0,35.9,3365,3019,338.0,55.0,21.0,41.0,124.0,282.0,1.0,1.0,0.0,0.0,2809.0,8.0,59.0,,,,,,,,,,,,,
2,Rodri es,25,32.0,2887.0,2837,44,37.0,4.0,25.0,9.0,7.0,0.0,0.0,0.0,0.0,2640.0,6.0,16.0,,,,,,,,,,,,,,
3,Bernardo Silva,"MF,FW",26.0,31.7,1977,1887,87.0,26.0,6.0,5.0,58.0,28.0,16.0,1.0,0.0,0.0,1728.0,3.0,32.0,,,,,,,,,,,,,
4,Aymeric Laporte,DF,27.0,31.4,2940,2888,50.0,37.0,4.0,22.0,5.0,13.0,0.0,0.0,0.0,0.0,2782.0,2.0,2.0,,,,,,,,,,,,,
5,Rúben Dias,DF,24.0,26.7,2287,2233,52.0,36.0,1.0,6.0,3.0,15.0,0.0,0.0,0.0,0.0,2133.0,2.0,8.0,,,,,,,,,,,,,
6,Phil Foden,FW,21.0,23.6,1102,995,104.0,19.0,7.0,8.0,132.0,7.0,65.0,32.0,23.0,0.0,881.0,3.0,32.0,,,,,,,,,,,,,
7,Raheem Sterling,FW,26.0,23.6,880,863,11.0,3.0,4.0,2.0,50.0,4.0,2.0,1.0,0.0,0.0,714.0,6.0,30.0,,,,,,,,,,,,,
8,Jack Grealish,FW,25.0,21.3,971,938,30.0,5.0,2.0,2.0,32.0,8.0,10.0,3.0,1.0,0.0,833.0,3.0,37.0,,,,,,,,,,,,,
9,Gabriel Jesus,FW,24.0,20.9,770,749,20.0,1.0,4.0,5.0,24.0,6.0,0.0,0.0,0.0,0.0,637.0,1.0,19.0,,,,,,,,,,,,,
10,İlkay Gündoğan,MF,30.0,20.6,1340,1258,81.0,24.0,8.0,6.0,67.0,3.0,51.0,30.0,9.0,0.0,1175.0,1.0,22.0,,,,,,,,,,,,,
11,Kyle Walker,DF,31.0,19.5,1668,1518,143.0,16.0,2.0,28.0,35.0,127.0,0.0,0.0,0.0,0.0,1478.0,7.0,12.0,,,,,,,,,,,,,
12,Riyad Mahrez,FW,30.0,16.6,947,842,99.0,11.0,7.0,6.0,97.0,18.0,70.0,42.0,0.0,1.0,777.0,6.0,14.0,,,,,,,,,,,,,
13,John Stones,DF,27.0,12.4,1001,964,35.0,13.0,0.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,911.0,2.0,6.0,,,,,,,,,,,,,
14,Oleksandr Zinchenko,DF,24.0,11.6,1073,987,84.0,10.0,2.0,5.0,31.0,69.0,5.0,0.0,2.0,0.0,953.0,2.0,15.0,,,,,,,,,,,,,
15,Fernandinho br,36,10.7,842.0,833,8,7.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,746.0,1.0,7.0,,,,,,,,,,,,,,
16,Nathan Aké,DF,26.0,10.3,878,836,41.0,15.0,1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,796.0,1.0,5.0,,,,,,,,,,,,,
17,Ferrán Torres,FW,21.0,3.4,74,69,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.0,,,,,,,,,,,,,
18,Cole Palmer,"FW,MF",19.0,1.4,54,54,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,,,,,,,,,,,,,
19,Zack Steffen,GK,26.0,1.0,39,30,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,
