,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Luka Milivojević,MF,27,38.0,2189,1912,267.0,114.0,2.0,28.0,185.0,8.0,143.0,54.0,28.0,52.0,1649.0,10.0,32.0,,,,,,,,,,,,,
1,James McArthur,MF,30,34.0,1445,1392,45.0,12.0,4.0,10.0,15.0,22.0,1.0,0.0,0.0,0.0,1135.0,8.0,28.0,,,,,,,,,,,,,
2,Aaron Wan-Bissaka,DF,20,34.8,1566,1217,346.0,4.0,1.0,0.0,56.0,342.0,0.0,0.0,0.0,0.0,1146.0,3.0,54.0,,,,,,,,,,,,,
3,Wilfried Zaha,FW,25,33.7,1081,1025,47.0,6.0,6.0,11.0,37.0,29.0,2.0,0.0,0.0,0.0,818.0,9.0,50.0,,,,,,,,,,,,,
4,Andros Townsend,"FW,MF",27,33.4,1209,1113,89.0,10.0,1.0,4.0,161.0,14.0,38.0,20.0,0.0,9.0,861.0,7.0,61.0,,,,,,,,,,,,,
5,James Tomkins,DF,29,28.4,1119,1069,45.0,43.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,924.0,5.0,4.0,,,,,,,,,,,,,
6,Mamadou Sakho,DF,28,26.8,1329,1286,41.0,35.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1177.0,2.0,5.0,,,,,,,,,,,,,
7,Cheikhou Kouyaté,MF,28,21.1,781,771,10.0,2.0,1.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,622.0,0.0,14.0,,,,,,,,,,,,,
8,Vicente Guaita,GK,31,19.5,597,345,244.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,8.0,1.0,,,,,,,,,,,,,
9,Jeffrey Schlupp,"MF,FW",25,18.6,658,642,13.0,3.0,3.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,489.0,3.0,24.0,,,,,,,,,,,,,
10,Wayne Hennessey,GK,31,17.5,519,303,213.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,3.0,0.0,,,,,,,,,,,,,
