Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Edouard Mendy,GK,29,34,957,733,223,46,0,3,0,0,0,0,0,0,811,1,1,34,"3,060",34,34,0,0,1.97,70,31,0.15,59,30.6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,880,1012,5,0,0,1017,0,0,0,580,2341,1233,0,0,2,0,527,811,957,17070,11353,282,284,333,344,157,288,0,0,5,0,0,0,1,3,0,0,0,0,1,0,42,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,13,4,31,102,72,19,10,5,14,6,6,0,0,0,1,28.4,0.22,-1.6,83,193,779,154,25.3,177,24.9,375,28,46,14.9,25
Antonio Rüdiger,DF,28,33.7,2534,2462,63,50,7,34,15,13,0,0,0,0,2217,9,18,34,"3,035",34,33,0,1,1.91,68,27,0.75,57.1,28.1,3,0,3,3,0,0,9,0,2.3,2.3,0.7,54,188,21,48,13,19.9,0,0.7,211,1014,1521,298,48,2820,12,6,6,1782,8886,5212,72,3,20,8,2185,2217,2534,41765,13323,865,926,1079,1167,247,369,1.5,12,219,24,3,0,35,12,0,28,28,2,0,0,183,56,20,45,38,0,0,4,2,1,9,6,0,0,1,2,0,29,15,4,36,48,12,20,11,9,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Thiago Silva,DF,36,29.4,2634,2565,62,55,1,4,2,3,0,0,0,0,2436,7,7,32,"2,650",28,26,4,4,1.81,59,28,-0.35,52.8,26.2,3,0,3,3,0,0,2,0,0.9,0.9,0.2,14,145,2,18,5,12.2,0,2.1,363,1255,1571,84,24,2902,7,6,1,1846,9914,6409,24,0,7,3,2168,2436,2634,45456,20402,911,953,1243,1292,237,319,0.9,7,197,18,1,0,12,12,1,44,21,1,0,0,214,56,31,33,26,0,1,4,1,1,1,0,0,0,0,1,0,19,12,1,11,22,11,54,31,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Mason Mount,MF,22,26.3,1278,1159,113,16,10,8,153,4,90,39,43,0,998,6,35,32,"2,363",27,20,5,3,1.97,56,25,0.16,45.1,23.2,11,10,21,10,1,1,4,0,8,7.2,6.7,92,164,276,75,27,17.9,6,3,17,125,524,928,137,1563,42,18,24,920,4706,2525,79,26,70,34,1175,998,1278,13767,4197,609,673,266,346,56,128,6.9,58,70,61,10,0,30,23,5,13,16,0,0,0,107,6,31,119,80,22,2,10,5,0,19,12,5,0,1,1,0,10,17,14,10,34,24,18,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Jorginho,MF,29,25.3,1887,1844,42,42,8,4,3,0,0,0,0,0,1681,1,13,29,"2,273",26,18,3,7,2.07,53,16,0.99,44.7,17.1,6,2,8,0,6,7,5,0,5.8,0.3,2.7,18,178,19,9,2,32.6,0,0.2,51,422,1299,399,13,2099,21,16,5,1175,4913,2414,27,1,22,19,1581,1681,1887,26181,7227,862,928,669,730,91,140,1.9,27,186,36,0,0,30,38,0,36,33,0,0,0,208,13,26,70,61,2,1,2,3,1,8,8,0,0,0,0,0,27,31,6,29,83,54,27,4,23,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Marcos Alonso,DF,30,24.1,1486,1190,293,27,2,8,149,199,67,38,23,0,1142,3,39,28,"2,167",25,16,3,6,1.64,42,22,-0.82,37,21.2,4,4,8,4,0,0,8,0,2.8,2.8,4.5,51,93,192,43,10,18.7,9,1.2,72,451,626,730,69,1791,35,15,20,882,4325,2172,32,10,43,25,1037,1142,1486,17781,5763,624,709,387,478,84,194,3.4,43,67,34,15,0,25,28,3,43,29,0,1,0,139,40,28,93,66,16,3,6,2,0,10,7,2,0,1,0,0,20,12,9,17,36,19,29,5,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
César Azpilicueta,DF,31,23,1787,1627,153,25,1,0,47,128,0,0,0,0,1486,7,31,27,"2,070",24,16,3,7,1.78,36,23,-1.43,33.6,23.7,1,2,3,1,0,0,3,0,0.9,0.9,1.8,49,138,132,11,4,14.7,0,0.1,112,616,932,480,53,2017,19,15,4,1098,4607,2789,33,7,21,10,1420,1486,1787,22185,8377,809,904,565,643,65,139,2.3,17,104,19,2,0,25,5,2,23,28,0,1,0,110,46,29,48,43,0,2,3,0,0,8,6,0,1,1,0,0,18,27,6,16,35,19,32,9,23,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Reece James,DF,21,20.7,1687,1439,244,33,2,8,108,196,15,7,5,0,1450,4,32,26,"1,864",22,17,4,1,1.73,41,21,-0.36,38.4,16.3,5,9,14,5,0,0,4,1,3.1,3.1,5.9,52,149,203,37,10,20.5,6,1.9,35,326,800,773,69,1881,47,36,11,1122,5150,2381,51,19,26,22,1343,1450,1687,22184,5499,803,856,509,593,93,133,4.8,48,67,51,15,0,20,31,4,17,25,0,1,1,99,17,21,88,69,7,4,5,3,0,11,9,1,1,0,0,0,14,18,1,9,22,13,20,2,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Kai Havertz,FW,22,20.1,669,635,30,1,3,2,8,3,0,0,0,0,537,4,23,29,"1,809",22,11,7,6,2,44,18,0.34,34,19.2,8,3,11,8,0,0,3,0,8.7,8.7,2.2,64,62,203,56,23,13,0,-0.7,34,90,352,506,128,943,42,18,24,537,3107,1419,23,34,66,32,739,537,669,6322,1194,360,408,111,143,12,16,1.7,21,34,19,1,0,40,25,12,4,8,1,0,0,62,38,52,61,46,0,3,7,5,0,6,4,0,0,1,1,0,5,7,5,4,14,10,28,1,27,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
N'Golo Kanté,MF,30,19.7,1308,1301,2,2,8,4,11,0,0,0,0,0,1121,5,25,26,"1,773",21,11,5,1,1.92,34,19,-0.77,30.8,15.5,2,4,6,2,0,0,2,0,1.5,1.5,2.1,72,159,62,17,9,19.6,0,0.5,23,275,772,515,29,1545,48,35,13,916,5063,2743,65,10,35,28,1156,1121,1308,16188,4538,630,695,397,450,43,61,2.4,24,105,29,0,0,22,11,0,31,31,0,0,0,153,14,14,69,59,0,3,3,0,4,16,14,0,1,1,0,0,20,27,12,25,40,15,37,2,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
