Player,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,PassOff,BlockedPass,MP,Min,Starts,Compl,Subs,unSub,PPM,onG,onGA,On-Off,onxG,onxGA,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,PrgC,PrgP,PrgR,Sh,SoT,ShotDist,FKS,G-xG,PenToDef,ToDef3rd,ToMid3rd,ToAtt3rd,PenToAtt,ToLive,Att.2,Succ,Tkld,Carries,TotDist,PrgDist,Pfin,CPA,Mis,Dis,Rec,TotCmp,TotAtt,TotDistPass,PrgDistPass,ShrCmp,ShrAtt,MedCmp,MedAtt,LongCmp,LongAtt,xA,KP,Cfin,PPA,CrsPA,2CrdY,Fls,Fld,Off,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,SCA,SCAPassLive,SCAPassDead,SCATO,SCASh,SCAFld,SCADef,GCA,GCAPassLive,GCAPassDead,GCATO,GCASh,GCAFld,GCADef,TklDef3rd,TklMid3rd,TklAtt3rd,ChalTkl,ChalAtt,ChalLost,Blocks,BlSh,Pass,Clr,Err,GA,SoTA,Saves,W,D,L,CS,PKattA,PKA,PKsv,PKm,FKGA,CKGA,PSxG,PSxG/SoT,PSxG+/-,LPCmp,LPAtt,GKPAtt,Thr,PAvgLen,GKAtt,GKAvgLen,Opp,Stp,#OPA,AvgDist,Value
Marc Guéhi,DF,22,37,2208,2124,79,75,3,29,0,2,0,0,0,0,1883,5,12,37,"3,329",37,36,0,0,1.22,40,46,2.8,38.8,45.5,1,0,1,1,0,0,8,0,1.5,1.5,0.5,17,106,3,14,6,8.3,0,-0.5,369,1415,1078,74,28,2557,21,14,3,1511,7181,4034,14,0,17,7,1690,1883,2208,38404,14329,584,642,1074,1152,216,384,0.8,10,148,5,0,0,24,40,0,45,27,0,0,1,241,54,43,29,23,1,0,3,1,1,1,1,0,0,0,0,0,39,11,2,26,42,16,45,24,21,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Tyrick Mitchell,DF,22,32.1,1607,1234,370,34,0,2,70,336,0,0,0,0,1152,3,66,36,"2,891",34,27,2,0,1.17,36,38,1.13,33.5,38.4,0,2,2,0,0,0,5,1,0.6,0.6,1.2,23,106,90,6,1,11.6,0,-0.6,115,654,834,431,35,1899,30,17,9,827,3148,1433,19,4,35,17,957,1152,1607,18235,8262,600,710,483,635,53,169,1.2,15,90,21,9,0,33,10,2,42,49,0,1,0,186,25,26,33,28,1,2,0,0,2,3,3,0,0,0,0,0,43,23,5,30,53,23,48,11,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Cheick Doucouré,MF,22,30.8,1247,1229,16,16,3,2,6,0,0,0,0,0,1038,2,30,34,"2,769",34,16,0,1,1.24,36,41,0.39,33.3,38.7,0,3,3,0,0,0,10,1,1.4,1.4,1.9,18,140,17,36,7,24.6,0,-1.4,94,444,894,255,15,1577,21,15,6,761,3761,1761,25,1,28,20,884,1038,1247,17432,5352,478,535,460,530,75,104,1.2,26,110,11,1,1,38,13,0,56,46,0,0,0,220,30,29,61,48,0,2,5,2,4,6,4,0,0,1,0,1,40,33,4,29,52,23,47,13,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Joachim Andersen,DF,26,30.9,1972,1840,123,107,4,44,10,13,1,0,0,0,1561,9,13,32,"2,782",32,30,0,0,1.31,35,37,0.92,34,35.4,1,0,1,1,0,0,8,0,1.8,1.8,1.3,16,105,7,22,9,13.9,1,-0.8,355,1232,996,89,39,2303,9,5,4,1318,6889,3787,8,2,8,3,1498,1561,1972,36474,13911,346,391,927,1007,281,534,1,12,153,8,1,0,27,16,2,24,22,0,0,2,180,87,34,25,20,3,0,0,1,1,1,0,1,0,0,0,0,30,12,0,16,32,16,28,13,15,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Michael Olise,FW,20,30.5,1420,1189,229,63,4,21,242,18,127,58,46,4,985,2,49,37,"2,749",31,17,6,0,1.22,35,38,0.71,32.1,36.6,2,11,13,2,0,0,2,0,2.9,2.9,8.7,111,133,243,51,14,21.1,7,-0.9,25,243,709,911,86,1840,141,54,59,1048,6663,3366,74,38,85,47,1215,985,1420,16792,5022,518,601,328,444,115,273,6.4,72,72,53,16,0,28,69,7,26,34,0,1,0,165,17,38,143,75,37,15,4,9,3,13,9,4,0,0,0,0,28,26,4,25,60,35,46,1,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Jordan Ayew,FW,30,30.2,875,860,13,3,5,1,43,9,0,0,0,0,676,2,34,38,"2,714",31,17,7,0,1.18,32,41,-0.3,29.7,40.2,4,3,7,4,0,0,5,0,3.2,3.2,3.2,83,63,174,32,10,16.1,0,0.8,46,192,611,560,98,1327,149,65,59,801,5195,2372,50,31,107,83,932,676,875,8710,1706,434,495,192,246,15,40,2.6,31,34,19,6,0,48,90,4,15,41,0,0,0,166,50,92,78,53,0,9,6,7,3,8,5,0,1,1,1,0,23,20,23,21,53,32,35,4,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Eberechi Eze,MF,24,29.3,1178,1019,149,70,11,5,78,7,51,22,12,1,923,10,15,38,"2,636",30,15,8,0,1.18,38,35,1.48,31.9,31.7,10,4,14,9,1,1,3,0,7.3,6.5,4.3,69,131,129,70,25,21.9,14,2.7,20,212,735,602,84,1514,122,71,41,889,5017,2398,57,28,71,54,999,923,1178,14106,3902,531,607,294,353,67,148,3.1,57,88,35,2,0,27,57,4,13,24,1,0,0,180,19,32,118,69,21,11,4,11,2,16,9,1,5,0,1,0,17,18,7,18,38,20,22,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Jeffrey Schlupp,MF,29,28.1,900,854,40,12,3,1,16,24,0,0,0,0,665,6,21,34,"2,531",30,11,4,0,1.18,33,38,0.23,29.5,36.4,3,1,4,3,0,0,7,0,3.2,3.2,1.4,32,98,67,28,9,17.5,0,-0.2,63,281,640,293,48,1193,56,30,19,602,3035,1232,25,11,33,33,707,665,900,10562,2798,338,418,254,312,52,104,1,18,59,11,0,0,51,33,0,23,46,0,0,0,150,26,44,44,34,0,3,5,1,1,5,2,0,0,1,1,1,28,29,9,22,43,21,39,8,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Vicente Guaita,GK,35,27,845,590,251,45,0,4,0,0,0,0,0,0,610,4,0,27,"2,430",27,27,0,5,1.11,23,34,-0.59,25.2,37.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,785,893,2,0,0,895,0,0,0,507,2657,1704,0,0,1,0,383,610,845,15748,10443,159,161,258,263,182,405,0,0,3,0,0,0,1,3,0,0,0,0,0,0,26,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,34,116,84,7,9,11,6,2,2,0,0,0,4,32.4,0.26,0.4,115,320,635,140,32.3,206,37.4,410,26,26,13.1,1
Wilfried Zaha,FW,29,25.4,650,628,20,5,3,1,39,5,0,0,0,0,502,2,25,27,"2,288",27,21,0,0,1.22,22,34,-0.71,24.9,32.4,7,2,9,7,0,2,5,0,6.5,4.8,2.7,86,75,238,64,21,16.8,0,0.5,12,100,388,567,143,1038,137,55,65,729,4850,2139,43,59,95,82,821,502,650,7047,1594,322,370,148,185,18,37,3,26,18,41,3,0,35,77,14,16,20,1,0,0,97,6,16,91,57,0,12,4,17,1,7,6,0,0,1,0,0,12,12,8,8,21,13,21,1,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
