Patrick van Aanholt,18,5,21.1,-1.4
Tammy Abraham,32,13,10.7,+0.1
Che Adams,55,31,13.8,-0.8
Tosin Adarabioyo,18,5,10.5,-1.1
Adri?n,0,0,0,0.0
Sergio Ag?ero,17,10,14.6,+0.5
Ola Aina,14,4,24.6,+0.8
Rayan A?t-Nouri,15,6,19.8,+0.4
Semi Ajayi,13,4,9.8,+0.1
Nathan Ak?,3,1,15.5,+0.7
Marc Albrighton,21,9,21.2,-0.2
Thiago Alc?ntara,22,5,23.3,-0.2
Toby Alderweireld,10,3,8.5,+0.3
R?nar Alex R?narsson,0,0,0,0.0
Trent Alexander-Arnold,55,12,24.9,-0.6
Ezgjan Alioski,25,8,19.0,+0.4
Alisson,1,1,8.4,+0.9
Allan,7,2,22.4,-0.3
Dele Alli,12,4,15.4,-2.0
Miguel Almir?n,33,14,19.2,+0.8
Marcos Alonso,22,9,17.6,+0.2
Steven Alzate,7,2,18.7,+0.2
Daniel Amartey,3,1,10.6,+0.6
Ethan Ampadu,7,2,19.3,-0.3
Joachim Andersen,13,3,16.4,-0.2
Elliot Anderson,0,0,0,0.0
Felipe Anderson,0,0,0,0.0
Michail Antonio,63,22,13.4,-2.9
Alphonse Areola,0,0,0,0.0
Stuart Armstrong,55,11,21.6,+1.3
Kepa Arrizabalaga,0,0,0,0.0
Pierre-Emerick Aubameyang,55,19,14.0,-0.2
Serge Aurier,15,6,17.5,+0.9
Charlie Austin,3,0,20.3,-0.4
Jordan Ayew,26,11,17.6,-1.2
Luke Ayling,24,6,18.7,-1.7
C?sar Azpilicueta,11,4,16.9,+0.3
Eric Bailly,2,0,11.2,-0.1
Fabi?n Balbuena,8,2,10.0,+0.3
George Baldock,13,2,16.8,-1.2
Gareth Bale,38,19,18.7,+5.2
Patrick Bamford,105,46,13.2,-1.2
Phil Bardsley,3,0,21.5,-0.1
Ross Barkley,38,11,18.7,-0.1
Ross Barkley1,1,1,35.9,0.0
Ashley Barnes,37,12,16.8,-1.1
Harvey Barnes,56,25,17.5,+3.1
Kyle Bartley,14,5,9.0,+0.5
Chris Basham,10,1,13.3,-0.7
Michy Batshuayi,12,6,17.0,+0.4
Jan Bednarek,10,5,10.6,+0.3
Donny van de Beek,2,1,18.4,+0.6
H?ctor Beller?n,15,5,20.3,+0.2
Sa?d Benrahma,35,12,21.2,-1.6
Josh Benson,2,0,24.2,-0.2
Christian Benteke,71,33,12.5,+1.7
Gaetano Berardi,1,0,8.3,-0.1
J?hann Berg Gu?mundsson,19,8,21.5,+0.8
Sander Berge,9,1,18.0,-0.2
Steven Bergwijn,15,6,17.1,-1.0
Bernard,6,2,22.5,+0.7
Bernardo,4,0,7.7,-0.4
Ryan Bertrand,8,3,19.7,-0.4
Yves Bissouma,42,3,26.5,-0.4
Jayden Bogle,17,7,13.1,+0.1
Willy Boly,15,3,13.3,-0.1
Jarrod Bowen,55,16,16.4,+0.9
Robbie Brady,16,5,21.1,+0.2
Rhian Brewster,24,7,21.8,-1.8
Nathan Broadhead,0,0,0,0.0
Josh Brownhill,34,7,21.9,-1.9
Joe Bryan,8,2,21.9,+0.4
Kean Bryan,3,1,7.7,+0.1
Oliver Burke,25,6,15.6,-1.1
Dan Burn,17,6,14.4,-0.5
Jack Butland,0,0,0,0.0
David Button,0,0,0,0.0
Oskar Buur,0,0,0,0.0
Willy Caballero,0,0,0,0.0
Gary Cahill,11,3,12.5,+0.3
Tom Cairney,12,4,21.0,+0.5
Dominic Calvert-Lewin,83,46,12.2,-0.3
Jo?o Cancelo,35,11,22.5,+0.4
Andy Carroll,14,2,14.3,+0.2
Scott Carson,0,0,0,0.0
Fabio Carvalho,9,5,15.4,-0.2
Matty Cash,9,2,22.9,-0.3
Kiko Casilla,0,0,0,0.0
Timothy Castagne,8,3,10.9,+0.9
Jonny Castro,1,0,15.2,-0.1
Ivan Cavaleiro,45,15,18.1,-3.4
Edinson Cavani,34,15,11.4,+2.0
Dani Ceballos,13,2,21.7,-0.6
Calum Chambers,8,0,16.6,-0.4
Ben Chilwell,27,10,14.4,+0.6
Hamza Choudhury,4,1,22.2,-0.4
Andreas Christensen,3,0,12.7,-0.1
Carney Chukwuemeka,1,0,23.5,0.0
Ciaran Clark,8,2,11.1,+0.3
Nathaniel Clyne,4,1,21.7,-0.2
Conor Coady,7,2,11.6,0.0
S?amus Coleman,12,4,19.7,-0.9
Aaron Connolly,23,8,14.0,-2.0
Liam Cooper,15,8,8.9,-0.8
Theo Corbeanu,0,0,0,0.0
Jack Cork,5,0,22.3,-0.2
H?lder Costa,16,6,14.8,+0.8
Vladim?r Coufal,15,5,16.5,-1.3
Aaron Cresswell,19,4,25.4,-1.0
Patrick Cutrone,1,0,10.2,-0.1
Stuart Dallas,48,18,20.5,+3.8
Scott Dann,4,1,10.2,+0.7
Karl Darlow,0,0,0,0.0
Ben Davies,3,0,13.0,-0.2
Tom Davies,7,0,25.8,-0.2
Keinan Davis,9,2,10.6,-0.5
Leif Davis,0,0,0,0.0
Craig Dawson,16,5,10.1,+1.1
Kevin De Bruyne,77,24,21.0,-3.3
Liam Delap,1,0,13.0,0.0
Fabian Delph,1,0,31.9,0.0
Leander Dendoncker,31,8,15.0,-2.1
Mbaye Diagne,25,9,10.4,-3.6
Amad Diallo,1,1,25.7,0.0
Ibrahima Diallo,7,1,22.4,-0.5
Grady Diangana,14,4,17.4,-0.1
R?ben Dias,14,6,8.3,-0.9
Eric Dier,14,2,22.2,-1.2
Lucas Digne,13,0,23.7,-0.5
Issa Diop,3,2,9.6,+1.5
Moussa Djenepo,14,2,20.2,+0.2
Matt Doherty,3,1,16.7,-0.4
Abdoulaye Doucour?,18,5,17.4,-0.3
Martin D?bravka,0,0,0,0.0
Paul Dummett,3,1,9.2,+0.7
Lewis Dunk,32,14,15.2,+2.8
Jimmy Dunne,7,1,11.5,+0.5
Ederson,0,0,0,0.0
Kyle Edwards,2,1,15.4,-0.1
John Egan,14,3,11.9,-0.8
Anthony Elanga,2,1,11.9,+0.6
Ahmed Elmohamady,9,1,11.9,-0.4
Mohamed Elneny,9,2,21.5,+0.6
Jonny Evans,8,3,7.8,+0.3
Eberechi Eze,37,13,21.7,+1.8
?ukasz Fabia?ski,0,0,0,0.0
Fabinho,10,1,23.1,-0.3
Bruno Fernandes,111,40,22.9,+1.9
Federico Fern?ndez,4,2,14.0,-0.3
Fernandinho,14,3,22.7,-0.7
Sam Field,0,0,0,0.0
Roberto Firmino,83,32,14.3,-2.3
Will Fish,0,0,0,0.0
John Fleck,17,5,24.6,-0.6
Phil Foden,45,20,15.0,+4.0
Wesley Fofana,11,2,9.9,-1.0
Pablo Fornals,50,15,16.3,-1.0
Fraser Forster,0,0,0,0.0
Timothy Fosu-Mensah,1,0,30.9,0.0
Tyrese Francois,0,0,0,0.0
Ryan Fraser,13,6,21.6,-0.9
Fred,25,7,24.1,-0.8
Ryan Fredericks,4,2,14.8,+0.7
Christian Fuchs,4,0,27.4,-0.1
Darnell Furlong,26,5,13.8,-1.0
Conor Gallagher,29,7,22.0,+0.5
Eric Garc?a,2,0,22.5,-0.1
Dwight Gayle,16,6,10.8,-1.9
Jean-Philippe Gbamin,0,0,0,0.0
David de Gea,0,0,0,0.0
Anwar El Ghazi,60,26,21.7,+1.6
Kieran Gibbs,1,0,12.0,-0.1
Morgan Gibbs-White,10,4,21.1,+0.2
Billy Gilmour,1,0,22.6,-0.1
Olivier Giroud,29,10,11.6,-0.2
Ben Godfrey,14,2,16.1,-1.0
Andr? Gomes,14,3,26.7,-0.5
Joe Gomez,0,0,0,0.0
Anthony Gordon,0,0,0,0.0
Karlan Grant,16,9,15.7,-0.8
Demarai Gray,1,0,29.7,-0.1
Jack Grealish,50,17,17.0,+1.4
Mason Greenwood,67,23,16.8,+1.0
Pascal Gro?,28,4,22.2,-1.9
Kamil Grosicki,3,0,22.7,-0.1
Vicente Guaita,0,0,0,0.0
?lkay G?ndo?an,52,21,17.3,+4.0
Antwoine Hackford,1,0,10.9,-0.1
S?bastien Haller,25,11,10.2,+0.1
Rekeem Harper,1,1,26.1,0.0
Jack Harrison,45,19,15.6,+2.2
Kortney Hause,5,1,7.9,0.0
Kai Havertz,33,16,13.1,-1.5
Isaac Hayden,16,2,20.4,-0.7
Michael Hector,1,0,10.7,-0.1
Ahmed Hegazi,0,0,0,0.0
Dean Henderson,0,0,0,0.0
Jordan Henderson,14,4,19.1,-0.3
Jeff Hendrick,10,2,18.7,+0.9
Pablo Hern?ndez,15,3,19.0,-1.1
Son Heung-min,67,35,17.5,+7.3
Ki-Jana Hoever,1,0,17.7,0.0
Rob Holding,14,2,12.8,-1.0
Mason Holgate,5,3,11.8,0.0
Conor Hourihane,5,2,22.7,+0.3
Callum Hudson-Odoi,23,6,19.3,+0.7
Niall Huggins,0,0,0,0.0
Pierre H?jbjerg,14,7,24.0,+0.9
Odion Ighalo,0,0,0,0.0
Kelechi Iheanacho,58,24,17.6,+3.8
Danny Ings,55,24,15.9,+3.5
Branislav Ivanovi?,4,1,7.7,-0.5
Alex Iwobi,15,3,18.7,+0.1
Jos? Izquierdo,1,1,32.6,0.0
Phil Jagielka,0,0,0,0.0
Alireza Jahanbakhsh,18,3,18.1,-1.5
Daniel James,17,6,17.2,+0.8
Reece James,34,11,21.6,-0.6
Alexandre Jankewitz,0,0,0,0.0
Daniel Jebbison,4,2,11.7,-0.1
Gabriel Jesus,55,16,13.7,+0.3
Ra?l Jim?nez,26,10,16.2,+1.6
Joelinton,43,19,15.4,-1.4
Ben Johnson,3,1,22.5,+0.6
Sam Johnstone,0,0,0,0.0
Curtis Jones,19,9,19.4,-0.7
Jorginho,5,0,47.9,-0.3
Willian Jos?,19,7,15.1,-0.6
Diogo Jota,46,26,14.4,+2.6
James Justin,10,3,14.8,-0.2
Ozan Kabak,1,0,4.6,-0.1
Aboubakar Kamara,4,2,20.4,-0.5
Harry Kane,133,47,18.3,+2.9
N'Golo Kant?,10,3,21.3,-0.6
Moise Kean,1,0,25.8,0.0
Michael Keane,16,6,12.7,+1.5
Neeskens Kebano,6,0,20.0,-0.3
Naby Ke?ta,9,2,21.2,-0.4
Caoimh?n Kelleher,0,0,0,0.0
Martin Kelly,0,0,0,0.0
Jonjoe Kenny,0,0,0,0.0
Reda Khadra,0,0,0,0.0
Max Kilman,7,2,12.2,-0.8
Joshua King,3,1,13.8,-0.6
Mateusz Klich,34,9,22.9,+1.0
Robin Koch,9,1,12.3,-0.7
Sead Kola?inac,0,0,0,0.0
Terence Kongolo,0,0,0,0.0
Ezri Konsa,22,7,9.7,-0.4
Cheikhou Kouyat?,7,2,11.2,+0.3
Mateo Kova?i?,23,4,24.3,-1.0
Emil Krafth,7,3,22.8,+0.7
Filip Krovinovi?,8,2,25.1,-0.3
Alexandre Lacazette,42,25,14.9,+1.3
Adam Lallana,22,5,17.3,-0.6
?rik Lamela,21,9,20.4,-0.1
Tariq Lamptey,6,2,11.9,+0.3
Manuel Lanzini,12,3,18.4,0.0
Aymeric Laporte,6,1,13.1,-0.8
Jamaal Lascelles,15,3,10.6,+0.7
Maxime Le Marchand,1,0,34.1,0.0
Mario Lemina,19,2,24.2,+0.3
Bernd Leno,0,0,0,0.0
Khanya Leshabela,0,0,0,0.0
Jamal Lewis,3,1,18.6,-0.1
Victor Lindel?f,4,1,6.4,+0.4
Jesse Lingard,40,20,21.4,+4.5
Jake Livermore,5,0,19.8,-0.3
Diego Llorente,8,3,17.4,+0.2
Hugo Lloris,0,0,0,0.0
Giovani Lo Celso,15,5,19.0,-0.4
Ruben Loftus-Cheek,0,0,0,0.0
Ruben Loftus-Cheek1,35,8,16.6,-2.4
Kevin Long,2,0,9.3,-0.4
Shane Long,2,1,21.3,-0.1
Matthew Longstaff,0,0,0,0.0
Sean Longstaff,15,5,19.8,-1.4
Ademola Lookman,68,22,17.8,-2.3
Max Lowe,2,1,21.4,-0.1
Matthew Lowton,21,4,24.9,+0.2
David Luiz,15,2,19.0,+0.1
Douglas Luiz,26,8,23.9,-1.2
John Lundstram,19,4,23.8,-1.9
Alexis Mac Allister,24,3,22.5,-0.3
James Maddison,75,23,24.7,+4.2
Gabriel Magalh?es,16,4,12.6,+0.7
Harry Maguire,36,9,12.8,-0.3
Riyad Mahrez,58,22,17.0,+4.3
Ainsley Maitland-Niles,2,1,20.9,-0.1
Ainsley Maitland-Niles1,10,3,23.1,-0.6
Josh Maja,20,7,14.3,-1.5
Sadio Man?,94,34,13.7,-3.1
Javier Manquillo,1,0,24.8,0.0
Fernando Mar?al,2,0,26.7,-0.1
Solly March,22,4,17.0,+0.3
Pablo Mar?,2,0,21.6,-0.1
Anthony Martial,43,20,14.0,-2.5
Gabriel Martinelli,20,8,14.1,-1.3
Emiliano Mart?nez,0,0,0,0.0
Arthur Masuaku,6,2,21.1,-0.5
Juan Mata,4,3,21.5,0.0
Jean-Philippe Mateta,4,2,10.6,+0.7
Nemanja Mati?,6,3,22.8,-0.3
Jo?l Matip,5,2,7.3,+0.2
Neal Maupay,67,22,14.8,-5.2
James McArthur,6,0,21.3,-0.3
Oliver McBurnie,30,12,12.5,-2.9
Alex McCarthy,0,0,0,0.0
James McCarthy,1,0,32.5,0.0
John McGinn,45,11,23.7,+0.5
David McGoldrick,71,23,18.2,+1.1
Dwight McNeil,26,9,22.3,+0.9
Scott McTominay,26,7,17.6,+1.9
Ben Mee,22,6,10.6,-0.3
Hannibal Mejbri,0,0,0,0.0
Benjamin Mendy,6,2,17.2,+1.7
Edouard Mendy,0,0,0,0.0
Nampalys Mendy,4,2,28.5,-0.1
Illan Meslier,0,0,0,0.0
Luka Milivojevi?,17,5,28.4,-1.4
James Milner,12,3,24.8,-0.4
Yerry Mina,17,4,11.2,+0.4
Takumi Minamino,13,4,18.3,+0.5
Takumi Minamino1,7,3,17.0,-0.1
Tyrone Mings,19,7,9.9,+0.1
Tyrick Mitchell,2,2,7.8,+0.2
Aleksandar Mitrovi?,57,19,15.8,-3.2
Jakub Moder,13,3,17.9,-0.8
Jayson Molumby,0,0,0,0.0
Wesley Moraes,1,1,12.6,0.0
Wes Morgan,0,0,0,0.0
Mason Mount,81,25,21.1,-0.3
Lucas Moura,18,6,16.1,+1.1
Lys Mousset,4,2,16.8,-1.0
Jo?o Moutinho,14,4,23.7,+0.4
Joel Mumbongo,0,0,0,0.0
Jacob Murphy,30,8,23.4,+0.3
Shkodran Mustafi,0,0,0,0.0
Marvelous Nakamba,2,1,28.9,0.0
Iliman Ndiaye,0,0,0,0.0
Wilfred Ndidi,16,1,20.0,+0.3
Tanguy Ndombele,18,7,18.4,+1.4
Reiss Nelson,1,0,12.1,-0.1
Pedro Neto,61,21,19.6,-0.1
R?ben Neves,64,13,26.9,-0.1
Eddie Nketiah,12,5,12.8,+0.2
Niels Nkounkou,1,0,27.0,0.0
Dan Nlundulu,1,0,12.4,-0.1
Mark Noble,1,0,22.3,0.0
Will Norris,0,0,0,0.0
Oliver Norwood,11,1,31.6,-0.5
Jack O'Connell,0,0,0,0.0
Dara O'Shea,3,0,13.5,-0.1
Michael Obafemi,0,0,0,0.0
Denis Odoi,2,1,25.5,-0.1
Angelo Ogbonna,13,4,7.3,+1.3
Robin Olsen,0,0,0,0.0
Josh Onomah,6,1,17.9,-0.4
Divock Origi,7,2,18.5,-1.1
Ben Osborn,9,4,18.4,-0.1
Owen Otasowie,4,0,13.6,-0.5
Alex Oxlade-Chamberlain,8,4,21.8,+0.7
Emerson Palmieri,0,0,0,0.0
Thomas Partey,26,4,27.1,-1.3
Rui Patr?cio,0,0,0,0.0
Bailey Peacock-Farrell,0,0,0,0.0
Lee Peltier,0,0,0,0.0
Nicolas P?p?,47,19,15.7,+4.2
Matheus Pereira,61,23,23.1,+3.7
Ricardo Pereira,7,4,20.1,-0.3
Ayoze P?rez,31,13,17.1,-1.3
Kalvin Phillips,15,5,27.5,+0.5
Matt Phillips,22,10,20.6,-0.8
Nathaniel Phillips,15,2,10.4,0.0
Jaden Philogene Bidace,0,0,0,0.0
Jordan Pickford,0,0,0,0.0
Erik Pieters,4,3,18.9,-0.2
Daniel Podence,32,14,17.5,+0.5
